tns_name,sub_num,repeater_name,catalog1_flag,is_repeater,lof_median_rank,eif_score,knn_median_rank,cblof_score,subspace_score,cad_median_rank
FRB20190702B,1,FRB20190303A,0,True,1918.0,0.4688366960468967,1378.0,1.1506168612890801,1841.18,3092.0
FRB20190702C,0,,0,False,2320.0,0.4325119880815766,2302.0,1.2546122131290813,1502.16,3613.0
FRB20190708A,0,,0,False,1621.0,0.40509969670571083,2051.0,1.4936438776555439,2534.42,2808.0
FRB20190710B,0,,0,False,2197.0,0.42546703287848936,2916.0,1.0960211204604955,1648.54,1061.0
FRB20190710C,0,,0,False,459.0,0.5466319761366981,197.0,2.882737053780078,3137.64,88.0
FRB20190710A,0,,0,False,1586.0,0.4341694884485805,2067.0,1.620590136212716,2600.0,1566.0
FRB20190712A,0,,0,False,3296.0,0.4120946525249017,2842.0,1.157387292626954,1679.0,2477.0
FRB20190712B,0,,0,False,2051.0,0.5269544478043635,271.0,3.386541769934113,2131.0,50.0
FRB20190713A,0,,0,False,1627.0,0.464062475159893,1191.0,1.5679528467370245,2352.32,1355.0
FRB20190713B,0,,0,False,733.0,0.426560874163474,1685.0,1.3520876066875154,3475.7,925.0
FRB20190714D,0,,0,False,1281.0,0.44982549945606426,1119.0,1.6309204679598246,2452.98,3910.0
FRB20190714C,0,,0,False,3149.0,0.4204842643979226,3612.0,0.6537290265230108,630.36,3091.0
FRB20190715C,0,,0,False,207.0,0.522215821148142,213.0,2.2908080784766542,3376.86,811.0
FRB20190715B,0,,0,False,1018.0,0.5564093996922034,162.0,3.3918882798829246,3295.52,27.0
FRB20190716D,0,,0,False,3950.0,0.3882492103142883,3383.0,1.14256605232341,2195.2,1502.0
FRB20190716B,0,,0,False,1014.0,0.4376243401948113,1028.0,1.6292516941364485,2777.64,750.0
FRB20190718A,0,FRB20180908B,0,True,793.0,0.44443115251444654,1986.0,1.7353303899890964,3336.4,2184.0
FRB20190720B,0,,0,False,666.0,0.4837550541816076,808.0,2.056551867607407,3432.86,724.0
FRB20190720A,0,,0,False,1507.0,0.44268502971908225,1342.0,2.01281158958239,2378.28,1700.0
FRB20190721D,0,,0,False,1666.0,0.46468403268030095,884.0,2.3597811195942096,1453.86,1110.0
FRB20190722B,0,,0,False,3514.0,0.3999336272531502,2901.0,0.7763313931894001,756.04,1042.0
FRB20190722A,0,,0,False,2516.0,0.4205538705194162,3510.0,1.0963460474613393,3261.82,2261.0
FRB20190723A,0,,0,False,3286.0,0.3812996416644467,3699.0,1.1413215424647987,1186.84,3226.0
FRB20190725A,0,,0,False,2575.0,0.4092677752849199,2621.0,1.1735689270867156,2304.5,720.0
FRB20190726A,0,,0,False,1016.0,0.5218300197441154,312.0,3.3475268809160386,1950.64,279.0
FRB20190727B,0,,0,False,677.0,0.4611043987706454,1382.0,1.7783305004685594,3841.52,786.0
FRB20190727A,0,,0,False,3493.0,0.3846533745373185,2815.0,1.3381333142131526,2024.82,1165.0
FRB20190728A,0,,0,False,1987.0,0.4621379725001391,2082.0,1.0748366375783682,1783.16,1858.0
FRB20190729A,0,,0,False,4006.0,0.3767392866976267,3958.0,0.7944629557813432,1194.64,3471.0
FRB20190804E,0,FRB20190804E,0,True,2829.0,0.39862272786843306,2951.0,0.5784502741380765,1654.18,1872.0
FRB20190804E,1,FRB20190804E,0,True,2794.0,0.4071931204812944,3115.0,0.7069383191816339,1914.92,2539.0
FRB20190804E,2,FRB20190804E,0,True,2432.0,0.4091465434576443,2772.0,1.4256130054226248,2272.5,3406.0
FRB20190804D,0,,0,False,533.0,0.44508669837742243,934.0,2.145940616856002,2569.84,888.0
FRB20190804C,0,,0,False,2828.0,0.4078349253407579,1543.0,1.3247695351730486,1723.78,3718.0
FRB20190804B,0,,0,False,1176.0,0.41872368048512665,1895.0,1.866051951316481,3151.9,2027.0
FRB20190805D,0,,0,False,3003.0,0.42150409190059507,2233.0,1.0312993957976402,1753.16,2556.0
FRB20190805C,0,,0,False,2553.0,0.4319902341392132,2054.0,0.9951141112327188,2234.16,3732.0
FRB20190805E,0,,0,False,618.0,0.41934753368153016,1694.0,1.8467874135868838,3289.76,1034.0
FRB20190805E,1,,0,False,301.0,0.4941189053411137,351.0,1.948058030759959,3521.8,798.0
FRB20190805B,0,FRB20171019A,0,True,608.0,0.4764032684394542,482.0,2.140356099771707,3034.44,774.0
FRB20190805A,0,,0,False,1642.0,0.43992318512699374,2512.0,1.4938603526845238,3189.38,2122.0
FRB20190806A,0,FRB20190417A,0,True,1258.0,0.44026451038314324,1915.0,1.5728315553475325,1055.34,2228.0
FRB20190806C,0,,0,False,1219.0,0.4443575325679508,1597.0,1.4782172601859342,1816.0,2137.0
FRB20190806C,1,,0,False,572.0,0.4674748560818233,1015.0,1.9090183504255775,2305.48,1208.0
FRB20190806C,2,,0,False,44.0,0.5178729321085075,128.0,3.3697168124130097,3061.14,280.0
FRB20190806B,0,,0,False,244.0,0.4951165617687241,264.0,2.1221526493615093,4019.42,484.0
FRB20190806B,1,,0,False,2855.0,0.4097531994834025,1652.0,0.8238389739395117,2370.2,1887.0
FRB20190807B,0,,0,False,544.0,0.4735671302315598,457.0,2.0701354954092475,2914.26,691.0
FRB20190807A,0,,0,False,1084.0,0.4387682937794629,1392.0,1.1940206758009106,3119.32,2814.0
FRB20190808A,0,,0,False,2628.0,0.4059166207536046,2597.0,1.406593077745573,1563.28,3548.0
FRB20190809A,0,FRB20180916B,0,True,2281.0,0.4733401205773157,1393.0,1.1416228655026759,2440.22,2401.0
FRB20190809B,0,,0,False,1959.0,0.4462290639702433,2871.0,1.0373842686902077,1228.26,2461.0
FRB20190810F,0,,0,False,2716.0,0.41788100998716643,2606.0,1.4512712442673323,2392.5,479.0
FRB20190810A,0,FRB20190117A,0,True,701.0,0.5000042174641793,266.0,1.8507350023754523,2864.16,640.0
FRB20190810A,1,FRB20190117A,0,True,1028.0,0.4727428232336895,419.0,1.45240820539477,2345.12,988.0
FRB20190810A,2,FRB20190117A,0,True,1397.0,0.45232657094425616,459.0,1.5144989249845608,2035.14,784.0
FRB20190810C,0,,0,False,827.0,0.43151371424845814,1546.0,1.435060364216374,2754.98,1785.0
FRB20190811C,0,,0,False,2850.0,0.41538223244210554,2571.0,1.170451055328759,1006.92,3608.0
FRB20190811B,0,,0,False,1391.0,0.4241695490849408,1258.0,1.5078580022244017,1698.8,1786.0
FRB20190811A,0,,0,False,1848.0,0.4460757752428033,1741.0,1.6187931984105892,2459.48,3107.0
FRB20190812A,0,,0,False,1273.0,0.48733062189640886,598.0,2.65841455619719,2096.04,834.0
FRB20190812C,0,,0,False,2080.0,0.45952565543709406,520.0,1.7012620040703874,1794.32,482.0
FRB20190812B,0,,0,False,2788.0,0.439600181448857,2421.0,0.9029407161559864,825.4,2761.0
FRB20190813C,0,,0,False,1635.0,0.438278155566247,1783.0,1.6913465951678868,2051.42,2855.0
FRB20190813B,0,,0,False,1161.0,0.44777985836948997,933.0,2.1412034001341285,2612.34,1154.0
FRB20190813A,0,,0,False,3094.0,0.3912097843999856,2573.0,1.0710150762237411,1137.5,2128.0
FRB20190814A,0,,0,False,2642.0,0.39566240457190505,2954.0,1.2711543511359942,2231.22,2327.0
FRB20190815D,0,,0,False,1634.0,0.46128085713576,1357.0,1.1764338602184357,1767.72,1554.0
FRB20190815A,0,FRB20190117A,0,True,410.0,0.49515602822114524,272.0,2.6406624613495038,3528.42,977.0
FRB20190815C,0,,0,False,1982.0,0.4268417373753733,1854.0,1.5918632285717171,2381.34,2992.0
FRB20190815B,0,,0,False,1091.0,0.44187678760083504,1186.0,1.6917822143680274,2732.54,2088.0
FRB20190816B,0,,0,False,196.0,0.6163564583648553,24.0,5.416240875065974,3727.04,11.0
FRB20190816A,0,,0,False,1714.0,0.44466551269193405,1328.0,1.1886270428524977,2425.82,2128.0
FRB20190817E,0,,0,False,818.0,0.4605529225952253,648.0,1.4827533361327963,3022.78,1436.0
FRB20190817A,0,FRB20180814A,0,True,3829.0,0.42652280997858694,4047.0,1.1248391520371772,1458.94,2123.0
FRB20190817C,0,,0,False,3544.0,0.40556508162961274,3431.0,1.1937589063320906,863.14,3250.0
FRB20190817B,0,,0,False,3682.0,0.3896869757453841,3786.0,0.9413155795943321,1182.5,3051.0
FRB20190818D,0,,0,False,1835.0,0.455728177105024,2817.0,1.4473095699297598,2512.62,1191.0
FRB20190818C,0,,0,False,3815.0,0.4042076716434527,3361.0,1.164482976318818,915.36,3973.0
FRB20190818B,0,,0,False,3731.0,0.4027547070005808,3197.0,0.8472343879697389,864.26,2884.0
FRB20190818A,0,,0,False,2507.0,0.44038819524907613,1501.0,1.5247244658666903,1975.52,2809.0
FRB20190819A,0,,0,False,2924.0,0.41284142599311624,2471.0,1.2174107096569433,1108.62,3427.0
FRB20190820B,0,,0,False,3263.0,0.4205918724792189,2788.0,1.0552962943458777,2318.24,922.0
FRB20190820A,0,,0,False,926.0,0.4766177221230588,750.0,2.1211111683883828,3312.04,2911.0
FRB20190821E,0,,0,False,2398.0,0.40730261068279616,2220.0,1.2595582000101737,2001.56,2615.0
FRB20190821D,0,,0,False,2519.0,0.4390003641858477,2459.0,1.5691670599053704,1372.94,1000.0
FRB20190821C,0,,0,False,2917.0,0.4236781287685425,2253.0,0.7634638162135811,805.42,1436.0
FRB20190821B,0,,0,False,445.0,0.5029372325572354,329.0,2.3567289575065624,3366.12,642.0
FRB20190821A,0,,0,False,2684.0,0.4103694624417259,2031.0,1.0317148880822324,1171.68,1850.0
FRB20190822A,0,,0,False,1773.0,0.4704303006686698,1234.0,1.094808788133964,733.58,3888.0
FRB20190823A,0,,0,False,2308.0,0.4212557810322945,2455.0,0.9023237186202038,1127.48,3872.0
FRB20190824A,0,FRB20190117A,0,True,800.0,0.4457238373774565,665.0,2.455688372319924,2859.78,1045.0
FRB20190824E,0,,0,False,3422.0,0.38222436974085944,3101.0,1.288950453853487,1479.7,1559.0
FRB20190824D,0,,0,False,886.0,0.464604742142049,1152.0,1.647263313345108,2918.98,3476.0
FRB20190824I,0,,0,False,2676.0,0.4319859010077509,1965.0,0.9916156905623927,1455.36,664.0
FRB20190824C,0,,0,False,2605.0,0.412578306996713,2591.0,1.276131649931768,1371.72,1735.0
FRB20190824B,0,,0,False,1168.0,0.41843112169249086,1611.0,1.6601305065629146,2597.24,1077.0
FRB20190825G,0,,0,False,2195.0,0.417177145785152,2568.0,1.4909548071949514,2368.36,1835.0
FRB20190825A,0,FRB20180916B,0,True,1764.0,0.4490335999909356,839.0,0.8212375092951525,1537.68,800.0
FRB20190825A,1,FRB20180916B,0,True,1878.0,0.4265904843566091,1069.0,1.3435711526983585,1347.48,1144.0
FRB20190825B,0,FRB20180916B,0,True,3665.0,0.388423901040128,3424.0,0.6203045147768459,1027.6,3485.0
FRB20190825B,1,FRB20180916B,0,True,3686.0,0.38986001869309594,3670.0,1.0018831001310813,1324.06,2414.0
FRB20190825E,0,,0,False,1198.0,0.43485395917242453,967.0,1.3937443360171828,2541.14,2197.0
FRB20190825C,0,FRB20180916B,0,True,3338.0,0.3756045812057497,3061.0,1.2536949026269997,831.98,2610.0
FRB20190825D,0,,0,False,1148.0,0.4388900077870552,2230.0,1.694924249853376,1541.0,829.0
FRB20190826B,0,,0,False,1380.0,0.48392165609138005,615.0,2.0372949018304274,1682.42,330.0
FRB20190826A,0,,0,False,498.0,0.46577054746340396,584.0,1.9783025005760335,3132.16,3241.0
FRB20190827A,0,,0,False,1912.0,0.4167581687521804,1620.0,1.3393150758404735,2230.28,2183.0
FRB20190829B,0,,0,False,1235.0,0.42410436564723003,1705.0,1.6431882729084972,1677.68,3572.0
FRB20190829C,0,,0,False,2667.0,0.4116538133167298,2173.0,0.8764937844562658,1653.52,2109.0
FRB20190829A,0,,0,False,1843.0,0.4196752460280768,1210.0,1.6063072842486819,1471.22,2957.0
FRB20190901B,0,,0,False,1665.0,0.47862647187059754,1003.0,1.7856641149968282,1709.68,244.0
FRB20190901A,0,,0,False,519.0,0.46728894844920416,1228.0,1.8442386860552817,2808.26,846.0
FRB20190902C,0,,0,False,3458.0,0.4094040239476629,3322.0,1.3772954747447113,1095.36,3554.0
FRB20190902D,0,,0,False,829.0,0.41877555840161756,1668.0,1.5933019089586962,3089.72,1565.0
FRB20190902B,0,,0,False,2127.0,0.3893893216132007,2787.0,1.194487782973442,2314.34,2143.0
FRB20190902E,0,,0,False,153.0,0.47993176992707176,282.0,2.5340002540638484,3308.98,414.0
FRB20190902A,0,,0,False,2877.0,0.37682095982620284,3318.0,1.3165645860238495,1877.38,3681.0
FRB20190903D,0,,0,False,1982.0,0.44275501249628296,2502.0,1.6417403295238486,2202.7,1904.0
FRB20190903C,0,,0,False,2192.0,0.41254069753902173,2343.0,1.3946036155886263,1759.46,3597.0
FRB20190903A,0,,0,False,338.0,0.537510418401271,152.0,3.7080243346391795,2674.56,84.0
FRB20190903B,0,,0,False,2788.0,0.44929424323776407,1661.0,1.4683771098196923,1410.1,2823.0
FRB20190903E,0,,0,False,1558.0,0.43821963925810575,895.0,1.7709416064884131,2791.02,2541.0
FRB20190904A,0,,0,False,2662.0,0.39456021460606816,2347.0,1.4738654015958437,889.22,3300.0
FRB20190905B,0,,0,False,136.0,0.5061779678882908,309.0,2.609603197497057,2964.24,309.0
FRB20190907C,0,,0,False,2297.0,0.44334207643688806,1260.0,1.400855175966462,1398.76,630.0
FRB20190907B,0,,0,False,3336.0,0.3943478864507258,2861.0,1.070128729492945,1605.52,3616.0
FRB20190907A,0,FRB20190907A,0,True,477.0,0.4364195529376254,1237.0,1.9381564451802313,3282.62,781.0
FRB20190907A,1,FRB20190907A,0,True,1139.0,0.4342508942952136,1178.0,1.807376830617186,3149.56,885.0
FRB20190910B,0,,0,False,2581.0,0.42001169833299073,2386.0,1.2462978325511762,908.92,3914.0
FRB20190912F,0,,0,False,11.0,0.5862126973584079,16.0,4.184518751445951,3606.5,39.0
FRB20190912F,1,,0,False,2036.0,0.4206032598057247,1639.0,1.5619537516645114,2705.34,820.0
FRB20190912F,2,,0,False,1146.0,0.4306132180909782,1583.0,1.790276103174004,3030.16,535.0
FRB20190912A,0,,0,False,792.0,0.46383868669244926,678.0,1.443538843324311,2634.52,1805.0
FRB20190912E,0,,0,False,3330.0,0.3968419746713366,2702.0,1.2888182754767694,2145.6,2643.0
FRB20190912B,0,,0,False,450.0,0.5044485593678584,244.0,2.472774407509895,3502.0,633.0
FRB20190912D,0,,0,False,2925.0,0.3825768849433298,3120.0,1.4306722919701642,700.44,3731.0
FRB20190912C,0,,0,False,3990.0,0.3710052248266924,4004.0,0.5181035889204937,249.38,3868.0
FRB20190913D,0,,0,False,2293.0,0.44878972312219384,1225.0,1.167243121846405,1653.78,3848.0
FRB20190913A,0,,0,False,253.0,0.47753037269072357,537.0,1.9505819976802066,3648.64,344.0
FRB20190913B,0,,0,False,3875.0,0.39711300164299645,3857.0,1.0868371895647766,812.76,3705.0
FRB20190913E,0,,0,False,247.0,0.47421238048757075,467.0,2.322258719349598,2752.28,1084.0
FRB20190914B,0,,0,False,1687.0,0.4197601953961388,1424.0,1.8112884842743526,2252.82,2542.0
FRB20190914A,0,,0,False,2195.0,0.39246976936681066,2053.0,1.4303648237419955,2012.64,1696.0
FRB20190915F,0,,0,False,1948.0,0.4072061185168036,1952.0,1.1697870258542165,2083.78,849.0
FRB20190915E,0,,0,False,1533.0,0.43126210021652944,686.0,1.9041610046372839,1987.74,1735.0
FRB20190915E,1,,0,False,1499.0,0.44058939939708225,684.0,1.990390318595077,2315.64,1660.0
FRB20190915E,2,,0,False,1383.0,0.4454629843004768,626.0,1.9172398802097004,2643.66,1830.0
FRB20190915D,0,FRB20190915D,0,True,1362.0,0.42378114913769505,1153.0,1.6276920218335726,2130.5,1283.0
FRB20190915A,0,FRB20190907A,0,True,2889.0,0.42005692634486663,2227.0,1.4840164015036346,1311.38,2321.0
FRB20190915B,0,,0,False,3407.0,0.4179477476636812,3008.0,0.7792178006410251,1658.86,1551.0
FRB20190916A,0,,0,False,3566.0,0.4018849688540935,3283.0,0.8913360924246411,1803.34,2527.0
FRB20190918F,0,,0,False,483.0,0.45387337909334524,1335.0,1.9116093541809291,3065.58,1069.0
FRB20190918E,0,,0,False,3035.0,0.41194383937457085,2418.0,1.160107372088778,1656.62,3241.0
FRB20190918D,0,,0,False,2978.0,0.4025088755249862,2415.0,1.1274789050660856,934.32,2764.0
FRB20190918C,0,,0,False,1452.0,0.42968963680220795,1010.0,2.057547892820454,2337.88,1861.0
FRB20190918B,0,,0,False,3828.0,0.39713042689627154,3825.0,1.149960912411159,1155.12,3107.0
FRB20190918A,0,,0,False,2150.0,0.44642688493301785,1284.0,1.4581967067225066,1713.5,3844.0
FRB20190919D,0,,0,False,2075.0,0.40563723086752457,1825.0,1.7193769006604365,2133.42,1989.0
FRB20190919C,0,,0,False,3825.0,0.3897451661343473,3349.0,1.2265889085221822,646.24,2248.0
FRB20190919B,0,,0,False,1279.0,0.4172813445065532,1489.0,1.3988751724207253,2513.42,2718.0
FRB20190919A,0,,0,False,2339.0,0.43154730245161804,1991.0,1.5021732127043967,2136.04,3209.0
FRB20190920A,0,,0,False,1154.0,0.4902129292491072,288.0,1.673565632415225,2235.14,471.0
FRB20190922A,0,,0,False,896.0,0.4449226196062538,744.0,1.374573437313168,2783.64,926.0
FRB20190923A,0,,0,False,4019.0,0.37907259306140534,3943.0,0.9002656295932016,838.42,3847.0
FRB20190924A,0,,0,False,2365.0,0.40321020273029845,1827.0,0.5930078947510916,1934.5,2613.0
FRB20190925C,0,FRB20180910A,0,True,1231.0,0.41497824130611305,1192.0,1.37090861023536,2257.64,1768.0
FRB20190925B,0,,0,False,327.0,0.5808904527112302,67.0,4.284952277560396,3481.94,40.0
FRB20190925A,0,FRB20190907A,0,True,2400.0,0.4072092763896556,3331.0,1.1573923448316734,2257.38,2137.0
FRB20190925E,0,,0,False,712.0,0.5138179960623075,859.0,1.558746801160755,2887.54,605.0
FRB20190926D,0,,0,False,3526.0,0.4072017730877277,3398.0,0.6915809640792789,1206.56,1341.0
FRB20190926C,0,,0,False,3905.0,0.3806385892887021,3561.0,1.0990810682840806,933.22,3184.0
FRB20190926A,0,FRB20181119A,0,True,1147.0,0.4338435764645556,1050.0,2.4245841167872726,2352.82,1353.0
FRB20190927D,0,,0,False,2057.0,0.4209996682692313,1298.0,1.614757732449811,1798.44,3317.0
FRB20190927C,0,,0,False,3625.0,0.3994779854112233,3320.0,1.388349194704062,655.12,3882.0
FRB20190927B,0,,0,False,2479.0,0.40107022922453256,2442.0,0.942862201051584,1622.6,3533.0
FRB20190927A,0,,0,False,2008.0,0.4340493461571794,1979.0,1.8420062916339346,2783.58,459.0
FRB20190928A,0,,0,False,444.0,0.4712748947689991,1047.0,1.9232936970011028,3469.68,926.0
FRB20190929A,0,FRB20190417A,0,True,2411.0,0.4659689544874888,1598.0,0.8239288462901516,695.94,3808.0
FRB20190929E,0,FRB20190929E,0,True,3665.0,0.3911085699014558,3852.0,1.21859022431912,1035.9,3104.0
FRB20190929D,0,,0,False,3730.0,0.3926685742362849,3116.0,1.222036065168068,1669.16,2531.0
FRB20190929C,0,FRB20180814A,0,True,1849.0,0.4265495958025416,2445.0,1.3983729065274717,2207.98,3362.0
FRB20190929C,1,FRB20180814A,0,True,9.0,0.5953855000105621,40.0,3.837026125913776,4047.4,125.0
FRB20190929B,0,,0,False,3475.0,0.39941769767035784,3329.0,0.7088826374510326,823.82,1275.0
FRB20191009A,0,,0,False,3105.0,0.411510551139692,1942.0,1.4646351566330171,1718.6,2268.0
FRB20191010B,0,,0,False,699.0,0.4221527308193889,986.0,1.4187597699531576,3041.2,1293.0
FRB20191010A,0,,0,False,2415.0,0.4119303618330752,2304.0,1.0312974597251052,2322.46,3498.0
FRB20191012B,0,,0,False,3673.0,0.4045580644052058,3496.0,1.2825138482199594,1267.66,1248.0
FRB20191013D,0,FRB20191013D,0,True,1761.0,0.4429718122720198,1120.0,1.7994232008340798,2453.92,1836.0
FRB20191013C,0,,0,False,2846.0,0.389793101773625,3016.0,1.2583142113687005,1729.1,2625.0
FRB20191013C,1,,0,False,2756.0,0.38754140336362836,2827.0,1.351916635943896,2075.74,3261.0
FRB20191013A,0,FRB20190303A,0,True,1690.0,0.44789345374574874,3221.0,1.1862303286440372,3082.04,3556.0
FRB20191014B,0,,0,False,1410.0,0.4295645479839683,2280.0,1.3325244528922133,3125.16,835.0
FRB20191014A,0,,0,False,2923.0,0.4143245908179929,2798.0,0.6975576187275325,1220.76,3889.0
FRB20191015B,0,,0,False,2316.0,0.3991378623665921,2451.0,1.2702524537085098,1068.04,1402.0
FRB20191017A,0,,0,False,2502.0,0.4757429385041403,2171.0,1.0375990193572477,767.44,2021.0
FRB20191019E,0,,0,False,2497.0,0.4131517253003107,2086.0,1.3462162596785205,2577.68,2634.0
FRB20191021B,0,,0,False,2009.0,0.4163199515089945,2300.0,0.6173369333187171,1790.68,1815.0
FRB20191021A,0,,0,False,1804.0,0.503929520611758,636.0,2.464765961542947,1232.16,88.0
FRB20191024B,0,FRB20190430C,0,True,3638.0,0.3846978373512763,3923.0,0.7568004913084182,331.62,2389.0
FRB20191025C,0,,0,False,262.0,0.500856665582249,702.0,2.001770423326614,3799.16,421.0
FRB20191025B,0,,0,False,2191.0,0.4045487786464279,2118.0,1.4511303357760998,1776.12,1526.0
FRB20191029A,0,FRB20180814A,0,True,2828.0,0.46111251863728214,1950.0,0.8227428023083503,1191.98,3709.0
FRB20191029D,0,,0,False,3148.0,0.39391746634214553,2717.0,1.274462278549857,1734.52,2955.0
FRB20191029C,0,,0,False,2595.0,0.4372726312805601,1804.0,1.3509275998122356,1355.22,3126.0
FRB20191030A,0,FRB20180916B,0,True,3102.0,0.3921018134453433,3578.0,1.0076737654862038,1571.88,2365.0
FRB20191030B,0,FRB20180916B,0,True,3550.0,0.4081692621307347,3911.0,0.7328453843034677,709.8,3143.0
FRB20191030E,0,,0,False,1433.0,0.481651174618731,1031.0,1.6877041687168757,2382.4,1044.0
FRB20191030C,0,,0,False,1348.0,0.4361388298219831,1040.0,0.975703930717644,2397.4,2145.0
FRB20191101E,0,,0,False,3533.0,0.39645096705887156,3713.0,0.8871411669443023,1499.78,2661.0
FRB20191101D,0,,0,False,66.0,0.5421821961578768,94.0,3.6033700163008575,2793.16,239.0
FRB20191101C,0,,0,False,3412.0,0.42674926597810775,2793.0,1.2542522025057157,1366.28,3841.0
FRB20191101B,0,,0,False,2986.0,0.4230159483351668,3492.0,1.1181848820767282,1760.4,2068.0
FRB20191101A,0,,0,False,1526.0,0.4648773858913842,941.0,2.1207329174336746,1544.26,914.0
FRB20191102C,0,,0,False,1111.0,0.4550872811453417,978.0,1.5188321521005774,2469.7,1956.0
FRB20191102B,0,,0,False,943.0,0.44942064945989224,927.0,1.8813718727097357,2645.8,1995.0
FRB20191102A,0,,0,False,729.0,0.46669146377775345,1509.0,1.518799467842949,3112.52,721.0
FRB20191103F,0,,0,False,1588.0,0.4149737534671767,2197.0,1.5770150200144333,2398.52,1433.0
FRB20191103E,0,,0,False,543.0,0.43350133210044756,1000.0,2.2015974798083855,3129.32,880.0
FRB20191103D,0,,0,False,4006.0,0.3810143365640818,3796.0,0.6049487863186319,855.2,3039.0
FRB20191103C,0,,0,False,511.0,0.47942119816201567,809.0,2.121102587075265,3110.78,474.0
FRB20191103B,0,,0,False,2235.0,0.43911430310328525,1326.0,1.1230797474225076,1953.26,1205.0
FRB20191104E,0,,0,False,2390.0,0.42271538683978244,3108.0,1.0758635983446594,1551.18,1913.0
FRB20191104C,0,,0,False,3654.0,0.38006960051931243,3516.0,1.0745393919842046,2142.98,3509.0
FRB20191104B,0,,0,False,2565.0,0.4715153148210336,2138.0,0.9882625168788727,1276.48,2790.0
FRB20191104A,0,,0,False,2212.0,0.4194174724221602,2410.0,1.3709539325911086,2046.64,1746.0
FRB20191105A,0,,0,False,3014.0,0.4010047116640826,2404.0,1.0845381119973514,1301.62,1625.0
FRB20191105A,1,,0,False,3436.0,0.4017031353074602,2797.0,0.7316729035455731,982.58,1448.0
FRB20191106C,0,FRB20191106C,0,True,1373.0,0.4427178401334208,1268.0,1.676014107427587,3080.72,1374.0
FRB20191106B,0,,0,False,991.0,0.4438585735606187,952.0,1.8607314556331511,2575.98,1568.0
FRB20191106A,0,,0,False,1468.0,0.4706773605305397,1358.0,1.5965699762702183,2369.64,3098.0
FRB20191107A,0,FRB20180814A,0,True,15.0,0.5431102156274905,71.0,3.3396304574291396,3955.48,196.0
FRB20191107C,0,FRB20190110C,0,True,3427.0,0.39122514438778566,3913.0,1.2611989269561918,880.0,3796.0
FRB20191107C,1,FRB20190110C,0,True,3164.0,0.4092592871891122,3813.0,1.2482451826058583,1222.76,4031.0
FRB20191108D,0,,0,False,3812.0,0.38477293611822605,3996.0,0.6838337347947148,594.5,2376.0
FRB20191108C,0,,0,False,316.0,0.49076485457341396,1102.0,1.8961629869900947,3814.28,1517.0
FRB20191108B,0,,0,False,2597.0,0.4202515454465754,2833.0,1.0597741830308949,2122.84,1748.0
FRB20191109C,0,,0,False,3768.0,0.3864115654052648,3742.0,1.0874032991787959,1297.0,2192.0
FRB20191109B,0,,0,False,3314.0,0.39922738603324015,3560.0,1.258429135785983,2263.1,2914.0
FRB20191110D,0,,0,False,2437.0,0.41854431610991677,2315.0,0.848623527643483,1924.12,3287.0
FRB20191110C,0,,0,False,1655.0,0.47173480748270835,1226.0,1.5148323466550027,2400.46,1585.0
FRB20191110A,0,FRB20190303A,0,True,825.0,0.4592204003180224,764.0,1.7908693699839755,3393.76,1290.0
FRB20191110A,1,FRB20190303A,0,True,1455.0,0.4258714031066827,1528.0,1.5286584042513283,2586.42,2766.0
FRB20191110A,2,FRB20190303A,0,True,437.0,0.4554261690763166,752.0,2.1855632884772374,3303.62,1447.0
FRB20191110A,3,FRB20190303A,0,True,508.0,0.4590347655277389,881.0,1.988715413413056,3407.92,1692.0
FRB20191110A,4,FRB20190303A,0,True,304.0,0.47019968587322825,670.0,2.1088003858149627,3426.82,1338.0
FRB20191111A,0,FRB20180814A,0,True,1676.0,0.43436922615156853,2158.0,1.1394689747059872,2199.06,2559.0
FRB20191113D,0,,0,False,1428.0,0.5058647088612468,1296.0,1.2822710800884176,2031.1,1410.0
FRB20191113C,0,FRB20191113C,0,True,3294.0,0.433921838554343,1952.0,1.3309624773201862,1517.48,2488.0
FRB20191113B,0,,0,False,2683.0,0.4423015905090578,2263.0,1.3953178212803947,1875.24,3457.0
FRB20191113A,0,FRB20190303A,0,True,1971.0,0.42751133780315587,2319.0,1.2179033127525727,1796.5,2819.0
FRB20191113A,1,FRB20190303A,0,True,1422.0,0.4302484803700638,2170.0,1.412547163478696,2414.5,2923.0
FRB20191114E,0,,0,False,3168.0,0.40378975496003544,2571.0,1.4798093664916563,1714.1,1113.0
FRB20191114F,0,,0,False,1137.0,0.48953832803954944,703.0,1.641843851331754,1967.14,2618.0
FRB20191114D,0,,0,False,1440.0,0.43560783955700394,599.0,1.9405621354090021,2639.4,622.0
FRB20191114C,0,,0,False,2836.0,0.39572492929724623,3394.0,1.252821187884464,1847.58,2475.0
FRB20191114B,0,,0,False,1744.0,0.4243577809791136,1336.0,1.577768723872682,2257.72,2523.0
FRB20191114A,0,FRB20191114A,0,True,2562.0,0.4031214727655572,3130.0,1.5159873474570058,1863.0,1619.0
FRB20191115B,0,,0,False,2724.0,0.4173018631331375,2429.0,1.561507529449316,2064.96,713.0
FRB20191117B,0,,0,False,411.0,0.5201512540240129,547.0,1.940428574211275,3081.34,294.0
FRB20191117A,0,FRB20190303A,0,True,2853.0,0.4178687726980629,3489.0,1.3562454372184187,1211.8,4023.0
