Name,is_repeater,RpName,DMfitb,Widthfitb,Scat,Flux,Fluence,SpInd,spRun,Fpk,Bandwidth
FRB20180921A,False,-9999,-0.4619246552524923,0.03961137953702053,-0.0015616340727495515,-0.30330834817507013,-0.7069030745281276,-0.6341159502530116,0.40060074094158177,-0.8279121019244494,-0.16167527307379037
FRB20180922A,False,-9999,0.10576456404224521,-0.3334983538462436,-1.2556123777236352,0.8547450366148783,0.4338981429989757,-0.8690316511129745,0.41886715266337154,-1.003283989559163,-1.2440816524152754
FRB20180923A,False,-9999,-1.4324084880818717,-2.1430315128134922,-1.5711983924495698,-0.4636049303613011,-1.1840588648407153,0.17399406070526055,-0.3148337181618518,-0.3917079144066337,-1.0858623192355226
FRB20180923D,False,-9999,-0.759953183078966,-2.5793830159592464,-2.0610947453134787,0.7494450321933658,-0.7431155002504592,0.3008485391696405,-0.852170662977835,-0.5777623535723957,-1.537252769777758
FRB20180923C,False,-9999,-1.8166749290587958,-1.3276289338089382,-0.880757829635466,-0.3323207358004528,-1.0964657701986122,-0.6341159502530116,0.40364514289521336,-0.822570826158925,-0.13003140643784003
FRB20180924A,False,-9999,1.2609570584547998,-0.25126837635139376,-0.33408986199885565,0.029372145842612107,-0.3419093500997281,-0.3757086793070525,0.4827995936896358,2.2940635830244895,1.029623235573759
FRB20180925A,False,-9999,-1.2997885622336092,1.522025241425564,1.1078604439419446,-0.23733843624129664,0.5619385428786463,-0.7374788586313952,0.6213198825798751,2.557566520790354,1.029623235573759
FRB20180925B,False,-9999,0.41018224743465276,0.04901034952519364,-0.0567751709664736,-0.4636049303613011,-0.5722637172949668,0.023648012154884376,-0.07280376284813708,-0.2964551632547837,-0.7694236528760173
FRB20181012B,False,-9999,0.523516757296584,-0.7253842884211621,-1.4040813608320046,-0.7704087448778029,-1.0622110572203887,0.3008485391696405,-1.7852798617659302,-0.7531342412071094,-1.9141870635295217
FRB20181013A,False,-9999,-0.8641540433717367,-0.8218226732844772,-0.7900632779744458,0.9591919507041371,-0.3419093500997281,-0.6303572990392522,0.47975519173600417,-0.6160414965586531,1.029623235573759
FRB20181013E,False,-9999,-0.6819238754119623,-0.2637098469771835,-0.2497720681016207,-0.6163046005879098,-0.8073554818321539,-0.9442046753881626,0.5726094513217689,-1.003283989559163,-0.6195806373351925
FRB20181013B,False,-9999,-1.0437484015099168,1.0066529159319217,3.0219804193961983,-0.6858316646976842,1.5256485497772236,-0.7045906605110005,0.4949772015041623,-1.003283989559163,0.9384144435054304
FRB20181013C,False,-9999,1.0879733037452624,-0.3967401236087348,-0.992206318832921,-0.8332902260135071,-0.9695008553267791,-0.8549367090613768,0.5467320347159002,-1.003283989559163,0.07844583257548089
FRB20181014A,False,-9999,1.531653328576008,0.6711234095069599,0.3405127770077088,-0.23733843624129664,-0.5722637172949668,-0.5072614717886316,0.5665206474145057,2.557566520790354,0.5102915419602179
FRB20181014B,False,-9999,0.8817564742307044,-0.44008189599545433,-0.2497720681016207,-0.582500926673823,-0.867104911697031,-0.5119597858058309,0.42191155461700314,-0.22612836567538097,1.029623235573759
FRB20181014C,False,-9999,0.60697338164162,-0.35507652482851026,-0.3260467906281185,-0.6740600684819947,-1.0430754977546928,0.16459743267086208,0.0946383446016027,0.22075837337348375,0.09054495805393267
FRB20181014D,False,-9999,-0.5359245608099888,0.4822379746486647,0.26770998558889464,2.6228906832078414,1.35312397197327,-0.6623058343562072,0.5512986376463476,0.9916825088641532,1.029623235573759
FRB20181015A,False,-9999,0.14444422195411846,-0.4283523496560004,-0.41036458452535346,0.190336088492429,-0.36835565356761946,-0.6810990904250042,0.5452098337390843,-0.9765776107315417,1.029623235573759
FRB20181017B,False,-9999,-0.874551394763091,0.7996270514589707,0.8412519843589646,-0.17364942812597353,0.25923585165943114,2.1848724600665426,-0.6131851096177517,0.7148263816844792,-0.7805920763945885
FRB20181017A,True,FRB20181017A,1.4895557959409769,0.9950602520600034,2.3320253715160852,-0.5713694816916262,1.2222324235693547,0.7049035446487766,-0.20980185076156052,0.20473454607691033,-0.5469858844644824
FRB20181018B,False,-9999,-0.9489193659657892,-0.8957708619220551,-0.880757829635466,1.82626387835917,0.46064499837189493,-0.3381221671694584,0.39983964045317383,0.48515152376693477,1.029623235573759
FRB20181018A,False,-9999,1.279979226503223,2.201688190801127,1.5929381169210464,-0.7704087448778029,0.1439314314976075,-0.6529092063218086,0.5649984464376898,2.557566520790354,1.029623235573759
FRB20181018C,False,-9999,-0.39277873661336377,-0.8980246328463483,-0.8649102055368361,0.7494450321933658,-0.3954099709874195,-0.7097588059299196,0.44322236829242456,-1.003283989559163,-0.19890335146902627
FRB20181019A,True,FRB20180916B,-0.6653180278789913,1.1299862369100917,0.6990574934893415,-0.4119979552815897,0.7519787702141106,1.935861817154982,-0.22806826248335035,1.538273062202805,-0.4138955042015134
FRB20181019A,True,FRB20180916B,-0.6653180278789913,0.867333351551328,0.6990574934893415,-0.4119979552815897,0.7519787702141106,0.9163276754227431,-0.019526728659583513,1.043314841264222,0.1761695383629757
FRB20181019B,False,-9999,0.5464927656635096,0.18095193084586728,0.05008718037860434,-0.5059573367364637,-0.5722637172949668,-0.605926066149816,0.4706219858751093,-0.47004662563432265,1.029623235573759
FRB20181019C,False,-9999,-0.06364501629411962,-0.4504511800183647,-0.4561072550842329,-0.08632272274947309,-0.7804777169560412,-0.8925232211989708,0.6974299314206659,2.557566520790354,1.029623235573759
FRB20181020A,False,-9999,1.2549075744750202,0.6228081785924624,0.014285990025879604,-0.42220434448759214,-0.023140730478127623,-0.6951940324766019,0.48736619662008324,-1.003283989559163,0.8099775730418669
FRB20181022C,False,-9999,0.022636049011783708,-0.34153955108170275,-0.6346843230848576,-0.3129284668481299,-0.4231009186514395,-0.5448479839262257,0.34275710382258073,-0.6142610713034785,-0.2361314298642622
FRB20181022D,False,-9999,-0.022258442757173372,-0.6619517919903796,-0.6958040038710561,1.002203597930701,0.21119608037471624,0.17399406070526055,0.3397127018689491,2.1525197752380962,0.04773266789941168
FRB20181022E,False,-9999,-0.9939232447451639,-1.087487372707551,-0.6932674601782428,-0.5383731033818616,-0.7880946430798391,-0.27234577092866885,-0.08498137066266356,-0.6160414965586531,-1.203130766180516
FRB20181025A,False,-9999,0.21213782609869428,-1.2159253962196757,-1.4133690341100562,0.19766114203798396,-0.5786421121929816,-0.8290959819667808,0.5573874415536108,-1.003283989559163,1.029623235573759
FRB20181027A,False,-9999,0.5523266270319108,-0.45492592751742855,0.9158329943694474,1.7648499068062822,1.5779598719505126,-0.6998923464938012,0.6517639021161914,2.557566520790354,-0.17842790835164662
FRB20181028A,True,FRB20180814A,-1.6786945661369879,1.839331859020212,0.18761530895940332,0.03736455985175321,1.6082656920680642,3.0728538093172024,-2.6681564283191035,-0.26440750866163837,-1.754106326430007
FRB20181028A,True,FRB20180814A,-1.6786945661369879,0.5002315223681221,0.18761530895940332,0.03736455985175321,1.6082656920680642,3.1339318915407923,-2.789932506464369,-0.2813215485857984,-1.7755124715072677
FRB20181028A,True,FRB20180814A,-1.6786945661369879,0.7363043632240908,0.18761530895940332,0.03736455985175321,1.6082656920680642,3.1621217756439877,-3.353146867886221,-0.3881470638962839,-1.8648598596558341
FRB20181028A,True,FRB20180814A,-1.6786945661369879,0.9714934295151781,0.18761530895940332,0.03736455985175321,1.6082656920680642,2.433883102978103,-3.6728090730175422,-0.5519461873723619,-1.929078294887616
FRB20181028A,True,FRB20180814A,-1.6786945661369879,0.6867581913703282,0.18761530895940332,0.03736455985175321,1.6082656920680642,2.043923039550565,-5.3472301475149395,-0.7290985002622502,-2.0854362241476068
FRB20181030C,False,-9999,0.41239705503747304,-0.6333474443480619,-0.5670148325577473,0.2552360946666672,0.09083320793910304,-0.21126768870507848,0.22098102567731545,-0.10683987357867238,0.01515809930358025
FRB20181030A,True,FRB20181030A,-2.678192512743365,-0.49295727808314804,-0.42834913610224534,1.5672769851355874,0.49965887987876545,-0.5166580998230301,0.5117214122491363,1.698511335168533,1.029623235573759
FRB20181030B,True,FRB20181030A,-2.674250429421225,0.14303968550112292,-0.0567751709664736,0.6944484544286477,0.32038264283364337,0.3948148195136256,-0.098681179454006,0.07565371507674035,-0.4334402453590135
FRB20181030D,False,-9999,-0.9740360864703145,-1.194911544291969,-0.4374952798255735,0.9250300717452543,0.16111145891825748,-0.6101545487652954,0.5132436132259521,0.01689968165597312,1.029623235573759
