tns_name,sub_num,is_repeater,repeater_name,catalog1_flag,dm_fitb,width_fitb,flux,fluence,sp_idx,sp_run,peak_freq,bandwidth
FRB20191218B,0,False,,0,373.53296934778,6.171487593897435e-05,0.2699027057012253,2.773987872323698,26.39080189712439,-83.10582412797845,469.05517578125,153.7841796875
FRB20191218E,0,False,,0,1292.476318258956,0.0006665557294466,0.4713394069492759,1.234535866987331,-4.794165366592535,5.775078791776314,400.20751953125,399.9755859375
FRB20191220E,0,False,,0,234.94442676719788,0.0002910046165632,1.131656725938368,1.878747773683755,89.78496014695224,-72.49177275287136,743.39599609375,178.125
FRB20191220C,0,False,,0,840.8199264733954,0.0007190237129781,2.875853176063432,18.623638877614557,-1.9273910258395524,-0.6655570427754702,400.20751953125,399.9755859375
FRB20191220B,0,False,,0,641.2502676486505,0.0015986174609624,0.5269309616075288,8.4492713510151,71.57555583630126,-61.57292399957122,715.63720703125,210.3515625
FRB20191223A,0,True,FRB20190117A,0,393.3193925834372,0.0046869913052907,0.3841460855158447,3.383911333388735,98.64045248013792,-160.7476808020414,543.90869140625,130.4931640625
FRB20191223E,0,False,,0,681.214331412453,2.887143717504309e-06,1.0544758326842163,2.6132195692398628,2.2265069339742896,-5.041098401263371,499.08447265625,399.9755859375
FRB20191223C,0,False,,0,604.7269336210132,0.000392196800535,4.070667225157405,9.206562631289206,7.630813624554202,-10.743131500999306,570.83740234375,399.9755859375
FRB20191224B,0,False,,0,843.1858501064072,0.002183532592992,0.3249295229021315,2.2027556495581533,1.0380458753179354,-15.543549227505672,413.78173828125,207.8125
FRB20191224A,0,False,,0,430.0012209068884,0.0002430506121777,1.987406643438118,3.076006292936504,4.868816995287007,-14.865045105782489,471.39892578125,298.53515625
FRB20191225A,0,False,,0,683.8985515064693,0.0003280917586441,7.027231883140424,13.814851397400393,38.21293614857071,-60.36832539173444,549.18212890625,215.869140625
FRB20191226D,0,False,,0,1633.3053035615696,0.0004797819410042,1.2288656350260845,2.495893014021597,6.127270802593814,-7.988780356413311,587.24365234375,399.9755859375
FRB20191226C,0,False,,0,540.3474922877364,0.0002042592885723,1.325852825333075,4.604991253639577,7.990255947363028,-8.281282919519464,648.32763671875,399.9755859375
FRB20191226B,0,False,,0,1589.53746761125,0.001587017403171,0.5972781062641102,2.584616068532077,81.96454532191488,-105.06710296764568,591.12548828125,175.634765625
FRB20191226A,0,False,,0,1072.215800363829,0.0004320237253012,1.1347253470182344,3.234129772923743,9.079074140756909,-14.408749734793831,548.40087890625,399.9755859375
FRB20191227D,0,False,,0,1070.0486136062875,0.0005896733262349,0.5065626910576162,13.871798995824948,-5.705438855239566,4.851356062697239,400.20751953125,399.9755859375
FRB20191227C,0,False,,0,541.7740269409466,0.0007594281869623,0.6106981491858468,1.4750031877428396,54.349821094612906,-88.12981999540573,544.73876953125,176.85546875
FRB20191227B,0,False,,0,780.0528122100534,0.0049656726678373,0.3417204660439614,4.470278233083091,25.114733246136893,-27.827685652608608,628.43017578125,328.8330078125
FRB20191227E,0,False,,0,496.6782922043594,0.0003229115903234,0.5351973854039671,0.9260366040689424,2.382639149763773,-24.359492013719784,420.25146484375,171.3134765625
FRB20191227A,0,False,,0,275.8635983147529,0.0002213921085927,0.5450229915170451,1.0837051432286575,31.29705129737344,-79.00436848887422,487.85400390625,167.3583984375
FRB20191228D,0,False,,0,370.8008587282085,0.0003252000020698,2.461081524096242,41.07606030032404,6.422742600812966,-10.088766859178993,550.18310546875,399.9755859375
FRB20191228C,0,False,,0,388.75797466960586,0.0014719901841894,0.6264759270070412,3.312578329749174,-0.1625407532352501,-1.173129073195463,400.20751953125,399.9755859375
FRB20191228B,0,False,,0,1341.166404436485,0.0008555037029349,0.397908479873544,1.5032351391734995,1.9252194441714812,-4.384445895364009,498.44970703125,399.9755859375
FRB20191229B,0,False,,0,938.4481845954548,6.406495232036225e-05,0.5189016653664156,0.7908174216798624,37.03969520638436,-80.15977003190318,504.21142578125,171.7041015625
FRB20191229A,0,False,,0,970.6953014990956,0.0013174541826356,0.6182122669602363,1.6935112700892492,28.7245673799495,-67.15360893765981,495.61767578125,184.5947265625
FRB20191230D,0,False,,0,1146.5528340288247,0.00114192083006,1.0593503171350591,16.142589601441323,5.617547595538417,-7.696497407689679,576.45263671875,399.9755859375
FRB20191230C,0,False,,0,383.9782591925502,0.0003238428961163,1.4068062377078028,4.886281125210514,2.285834160549697,-12.422951733012413,438.75732421875,274.609375
FRB20191230B,0,False,,0,1372.775164956161,0.0003811231409357,3.559055624631564,10.911060649015964,9.11944752376715,-12.708891652342537,572.91259765625,399.9755859375
FRB20191230A,0,False,,0,567.7688611637071,0.0004784200918072,6.493650863297357,34.0117877637585,4.230366111029461,-12.630230641101146,473.15673828125,324.951171875
FRB20191231B,0,False,,0,703.1642306364687,0.0005020909601883,1.3104913488679462,3.4811913595078186,-3.703778113628836,0.4643035910423408,400.20751953125,389.404296875
FRB20191231A,0,True,FRB20190303A,0,221.70982182705944,0.0005651357588112,0.3692635476365051,2.5802220829847937,572.6533816405553,-635.753529458091,627.86865234375,75.6103515625
FRB20200105A,0,False,,0,927.258592254574,0.0003207261012031,3.2121838514175485,15.090853787664663,2.2053946650113443,-5.70804628601069,485.48583984375,399.9755859375
FRB20200106C,0,False,,0,757.8575769204871,0.000688299716094,1.243858796497188,4.456770767120187,-1.6942566857776418,-0.0732107130653906,400.20751953125,399.9755859375
FRB20200106E,0,False,,0,343.8416835205752,0.0004204537659154,0.8625710582271208,1.6208853154197091,0.5474325467631285,-2.0806989036514723,456.45751953125,399.9755859375
FRB20200106A,0,False,,0,540.0089202601927,0.0001578582513038,3.697802959936963,9.381010241187845,4.809281434537594,-9.248007914018974,519.03076171875,399.9755859375
FRB20200107B,0,False,,0,1168.219048315195,0.0131191538264725,0.2213882402191595,4.900347691332955,13.870648728425303,-169.50700109177308,416.90673828125,68.212890625
FRB20200107A,0,False,,0,127.98433802888736,0.000259069154739,2.2409114561266112,2.5386284842138864,2.87509454652373,-8.074786359716668,478.18603515625,399.9755859375
FRB20200109F,0,False,,0,497.72316898891,0.0007531596150401,1.0237728753630029,3.1183276984851647,7.591814418907768,-47.376966043194855,433.58154296875,140.3076171875
FRB20200109E,0,False,,0,1391.302186825479,0.0040518375875498,0.4510215956300441,7.586419905168926,43.35672236507553,-64.50507081170427,560.04638671875,212.8662109375
FRB20200109B,0,True,FRB20190224D,0,745.3420181813851,0.0006882909519047,0.8956879764069746,7.810931392129405,8.719136180314736,-13.698388564884596,550.15869140625,399.9755859375
FRB20200109A,0,False,,0,809.9501197834081,0.0059146208617146,0.2616086930562346,3.362807513103013,8.639432224414767,-8.961787102118556,648.05908203125,399.9755859375
FRB20200110B,0,False,,0,495.81439576640304,0.0008434348708446,0.0615492145710721,0.1437992599341446,4.6827807458906925,-5.490170190491351,613.02490234375,399.9755859375
FRB20200110A,0,False,,0,580.3134650114517,0.000347904062704,0.6632004695346919,1.0452243457933732,59.61590087702779,-53.38344506876143,699.47509765625,231.884765625
FRB20200111D,0,False,,0,532.4381598521884,0.0007347706436756,0.950211393875238,23.65293038645134,-1.7630569505173237,-4.572514704750779,400.20751953125,288.28125
FRB20200111A,0,False,,0,580.8612405624439,0.0001428814840492,0.4844126363005982,2.7679738433759917,-0.3710134383141911,-13.677794911058944,400.20751953125,194.9951171875
FRB20200112E,0,False,,0,913.5675139537516,0.0003276347771143,0.8160303927342167,2.51627389972112,48.0237374481163,-85.6848470487097,529.62646484375,174.3896484375
FRB20200112D,0,False,,0,863.2336047227273,0.0007971812619176,0.6043530670560177,3.625790660470901,28.32858725982016,-54.24468354602001,519.61669921875,215.6005859375
FRB20200112C,0,False,,0,776.4340243257302,0.0015370659452278,0.5090915881495174,2.6101191458536523,23.993226678414064,-50.20227353511826,508.21533203125,219.3115234375
FRB20200112A,0,True,FRB20190303A,0,221.3880694190283,0.0029783826342511,0.2743554853331177,1.131329435439394,58.69409211029683,-218.76484849689956,457.65380859375,94.04296875
FRB20200112B,0,False,,0,867.5414369840732,0.0013456586177985,1.715248651385752,6.142463240435478,-0.902823027949308,-4.100745933041496,400.20751953125,364.306640625
FRB20200113C,0,False,,0,1437.312596485911,0.0009116465885122,0.6336909932999255,2.4441576622193333,0.4377568161750523,-3.206897126354169,428.45458984375,399.9755859375
FRB20200113B,0,False,,0,374.3155704930744,0.0002481363711449,1.2192689259662612,2.1445029085449816,6.409744342294983,-27.2692759700774,450.10986328125,201.66015625
FRB20200113A,0,False,,0,632.9441092045323,0.000422049395453,0.533727625399558,1.3296999044450877,4.729035196513943,-14.174743318507256,472.83935546875,307.32421875
FRB20200114C,0,False,,0,1349.0224908462014,0.0009947450550233,1.1103612171224664,4.330747433229361,9.243307784496936,-12.91063187449666,572.44873046875,399.9755859375
FRB20200114B,0,False,,0,685.9482640556428,0.0005974481018765,0.3517892822630304,1.3693938224908824,24.73446090704684,-74.12078564702004,472.86376953125,163.7939453125
FRB20200114A,0,False,,0,695.4524501236747,0.0002556551048524,4.412580797446946,12.650581581351702,0.9271553019054024,-4.1649513749056775,447.30224609375,399.9755859375
FRB20200115D,0,False,,0,376.9750206898698,0.0005592518954836,0.4974986243390511,1.4439238939176655,-3.1477502027089463,0.2844152222606655,400.20751953125,399.9755859375
FRB20200115C,0,False,,0,769.1023577449423,7.44034792774798e-05,0.9262415884062384,8.176914176872005,-2.3307713130358074,2.392220154076278,400.20751953125,399.9755859375
FRB20200115B,0,False,,0,351.7912657814289,0.000449852670824,0.9488690812046348,2.0615851156836853,7.46326860598746,-7.316181145082689,666.46728515625,399.9755859375
FRB20200116D,0,False,,0,1104.5862758339608,0.0011841008342316,0.6252321009526646,1.6963145371250834,19.762122526571027,-137.4879227489422,430.01708984375,89.208984375
FRB20200116B,0,False,,0,327.6642479213678,0.000425983873581,4.74384403394366,60.50055559764,100.13879664473616,-91.34230699648572,692.37060546875,209.4482421875
FRB20200116B,1,False,,0,327.6642479213678,0.0003879226336402,4.74384403394366,60.50055559764,15.957254541286412,-19.0040214526324,608.97216796875,370.21484375
FRB20200116B,2,False,,0,327.6642479213678,0.0005433608354849,4.74384403394366,60.50055559764,17.464906705385136,-24.77727550857649,569.29931640625,352.4658203125
FRB20200116B,3,False,,0,327.6642479213678,0.0004462862876917,4.74384403394366,60.50055559764,286.9988911591269,-409.0416098321463,568.37158203125,85.3271484375
FRB20200116B,4,False,,0,327.6642479213678,0.000935899251587,4.74384403394366,60.50055559764,140.73881118002987,-179.69038155081842,592.02880859375,134.3017578125
FRB20200116B,5,False,,0,327.6642479213678,0.0007078609286327,4.74384403394366,60.50055559764,238.20066937345703,-391.1732548188126,542.63916015625,83.30078125
FRB20200116B,6,False,,0,327.6642479213678,0.0009985399300866,4.74384403394366,60.50055559764,128.8697037268167,-214.18206775981025,540.66162109375,112.3046875
FRB20200116B,7,False,,0,327.6642479213678,0.0005627266262985,4.74384403394366,60.50055559764,29.74640784717447,-61.06346132375283,510.55908203125,199.51171875
FRB20200116B,8,False,,0,327.6642479213678,0.000105730028478,4.74384403394366,60.50055559764,64.7165767919396,-452.3451086458245,429.87060546875,61.376953125
FRB20200116A,0,False,,0,367.2166396336525,0.0017310330477834,0.3431001264056394,2.600948666459281,-0.7750685819285613,-5.969372070430542,400.20751953125,300.0732421875
FRB20200116E,0,False,,0,170.94804180433312,0.000289561609384,3.3350402305874063,9.667143403633965,24.274026021949023,-105.97954921638669,448.74267578125,119.7998046875
FRB20200116E,1,False,,0,170.94804180433312,0.0004278950616425,3.3350402305874063,9.667143403633965,19.515089006543786,-60.17199479952696,470.64208984375,172.119140625
FRB20200117C,0,False,,0,893.9921322738155,0.0011876325175178,0.5578109882921596,2.231505629537931,48.67811107850495,-41.377184133241386,720.66650390625,230.95703125
FRB20200117B,0,False,,0,527.9607432054635,4.150241771129323e-05,1.4533534618553556,9.86820900746508,45.275984013215805,-71.4163653795391,549.45068359375,198.3642578125
FRB20200117B,1,False,,0,527.9607432054635,0.0024195768466312,1.4533534618553556,9.86820900746508,-0.8148854302376817,-7.89168005189239,400.20751953125,253.6865234375
FRB20200117A,0,False,,0,213.46061108572144,0.0002278574154249,0.5632093944625188,0.4754318083952857,31.242985983008,-145.27238164828077,445.61767578125,105.2001953125
FRB20200118F,0,False,,0,495.5826399037101,0.0002047491339833,0.4291444694509446,4.282898732206334,1.7216802873726298,-11.167518809840129,432.26318359375,280.46875
FRB20200118E,0,False,,0,955.3004247232049,0.0015947288857841,0.3869482583831984,2.0076182659939525,2.196721465944341,-1.4104992618859942,800.18310546875,399.9755859375
FRB20200118D,0,True,FRB20200118D,0,625.2319568314085,0.0008363164131821,0.1517038919241755,0.9493005802427888,28.835476107388683,-128.0646077361802,447.88818359375,111.9384765625
FRB20200118D,1,True,FRB20200118D,0,625.2319568314085,0.0023751553045546,0.1517038919241755,0.9493005802427888,3.899803691542536,-91.72967804041996,408.80126953125,78.759765625
FRB20200118C,0,False,,0,308.36968112881027,0.000199132797074,0.4522688750863105,0.671709203791888,16.906660247680637,-76.21258262555239,447.13134765625,131.8115234375
FRB20200118B,0,True,FRB20190226B,0,632.4502370822112,0.0008740877741933,0.6945507930532386,3.673977145044911,54.60431279524599,-80.02150490487391,562.92724609375,191.8701171875
FRB20200118A,0,False,,0,919.561971372242,0.000274576727862,0.8911889217070652,2.0148427901045256,2.526487395691884,-8.910775839721042,461.14501953125,366.455078125
FRB20200119D,0,False,,0,943.921540741025,0.0010324884887719,0.6902708574201567,2.952037366727932,8.96716919819437,-26.81359160321499,473.03466796875,233.88671875
FRB20200119C,0,False,,0,859.690624638282,0.0046095846287334,0.4028119120476272,7.3744488870922416,43.40396713214199,-39.97514514059893,688.73291015625,258.3984375
FRB20200119A,0,False,,0,248.0926863288982,0.0017943664053093,0.215217143014453,1.9685364933364544,-1.6955647922993764,-56.963609172904064,400.20751953125,82.12890625
FRB20200121A,0,True,FRB20181017A,0,1282.0746478512085,0.0046482113449793,0.5069148707808127,4.6141608968276735,65.47376041209742,-64.28579060221844,665.93017578125,249.0478515625
FRB20200122L,0,False,,0,400.04886114234966,0.0001875381691199,0.4661650161900597,1.1561922667457778,27.799641062153448,-26.971501178502425,670.00732421875,299.90234375
FRB20200122K,0,False,,0,630.8034681318235,0.0008273425491136,0.5048966604397339,2.203506204339202,5.586443741033105,-5.93516756180047,640.71044921875,399.9755859375
FRB20200122A,0,True,FRB20181030A,0,103.49742380352876,0.0018377869171384,0.5638737061126696,1.869213684810194,-1.2374517642935288,-21.52168656075758,400.20751953125,139.7705078125
FRB20200122A,1,True,FRB20181030A,0,103.49742380352876,0.0012265522068337,0.5638737061126696,1.869213684810194,-2.884200462072384,-9.113317450569385,400.20751953125,178.41796875
FRB20200122B,0,True,FRB20181030A,0,103.46673579247668,0.0001232951448569,0.7555477777510201,4.396034375437815,-1.519545263136655,-15.896730354473029,400.20751953125,159.66796875
FRB20200122B,1,True,FRB20181030A,0,103.46673579247668,4.796891634649812e-06,0.7555477777510201,4.396034375437815,-6.844388855909094,-21.112154594692523,400.20751953125,91.4306640625
FRB20200122C,0,True,FRB20181030A,0,103.46963173252097,0.0024789032225577,0.32096316829809,1.6391323191264824,-3.9376648149751134,-11.552741842740474,400.20751953125,144.0185546875
FRB20200122D,0,True,FRB20181030A,0,103.55692923813062,0.0010390163630661,0.2639561825110851,0.702659791109128,55.42690044134055,-231.85116026405063,451.01318359375,90.0146484375
FRB20200122E,0,True,FRB20181030A,0,103.36710535572976,0.0020971193456224,0.4181370023048634,0.8262697878243258,30.127778314642757,-115.86372241143958,455.74951171875,124.5361328125
FRB20200122F,0,True,FRB20181030A,0,103.53682191161684,0.0012508985774219,0.5556557300189248,1.5168002962058604,11.495140697037494,-28.878961026652068,488.31787109375,247.4365234375
FRB20200122G,0,True,FRB20181030A,0,103.55187313746391,0.0003256562145892,0.6704059849171496,2.0870268754825143,15.983936605895709,-39.50262795472171,489.92919921875,223.5107421875
FRB20200123A,0,False,,0,573.1823479293972,0.0004528925265237,0.6871399481998796,3.0647141253964345,3.47838261575948,-8.498344206483363,491.07666015625,399.9755859375
FRB20200124E,0,False,,0,649.6047351873427,0.0013673176003639,0.2839876075121225,0.3940912361762388,2414.776094657956,-2059.867044325877,719.17724609375,48.0712890625
FRB20200124D,0,False,,0,2691.2719288456947,0.0001316804197748,1.0929907514841846,8.792405840070497,68.85723998022576,-106.83363872189892,552.38037109375,162.744140625
FRB20200124A,0,True,FRB20190208A,0,579.9812547245538,0.0009843303879087,0.6414555453480736,4.9655635079763965,68.63970817519053,-94.45665632273251,575.52490234375,180.419921875
FRB20200124A,1,True,FRB20190208A,0,579.9812547245538,0.0016701467404869,0.6414555453480736,4.9655635079763965,29.987299505505597,-75.85791408908331,487.65869140625,170.751953125
