dm_fitb,width_fitb,flux,fluence,sp_idx,sp_run,peak_freq,bandwidth,injected_type,is_injected
-0.5039883559137077,-0.6553609838903712,1.843838842809091,0.3710651986980116,0.2109906296086379,0.0271631593796504,0.2243683354250608,0.5520223007498557,real,False
-0.4062657816582882,-0.6390307895813606,0.5640146990290154,-0.4366461610544024,-0.8063807329432686,2.6277740199832644,3.045587052765074,1.3237919233244106,real,False
2.9808016921145177,-1.8769180660549687,-0.7887078973653379,-0.9333025401216932,-0.3906211116023022,0.4361660657145468,-0.3917627713916208,0.6274120935326243,real,False
1.7667875142925369,0.5135447621521042,-0.1017449550572021,0.1544882452362065,0.4042286677957809,0.2322755915668579,2.192077525217962,0.4784813039753838,real,False
0.9481529280444444,-1.1941677951545426,-0.1239520657146699,-0.4028616377981522,0.2340205392371055,-0.5032912457488565,-0.5717392297701308,-0.8625120673758792,real,False
0.4784088072686092,-0.9463951002781806,0.0982139796895159,-0.3699547346267625,-0.9214946802854832,0.8122658592226015,-0.8161362310501408,1.225394891327282,real,False
0.428282232879812,-1.0143959909352775,0.1281063575331656,-0.9434780529954264,0.8692194766623733,-0.3878234633123252,1.5421068336086636,0.221293237043432,real,False
-0.4097834369168043,0.944016462343845,-0.3508588355144887,0.1663004265337586,0.1436097844035718,-0.8090793494240549,-0.8289200741940183,-1.3002658777848162,real,False
-1.5076095574809736,0.6559727853313793,0.620872331990029,0.5097259714501523,1.5342703008070744,-1.2688249838650676,0.9074266210538068,-1.07430192121521,real,False
-0.3028499934827023,-1.0852582387895373,-0.8352700222144771,-1.2033852078182488,-1.871138771247051,1.7636673117837838,-1.0610345595122637,1.3237919233244106,real,False
0.5422925964599855,-0.76232586843545,2.77544028148809,0.2965234324053206,-0.7929505073134631,1.4373995938020876,1.0748698998794957,1.3237919233244106,real,False
-1.669444725706227,-0.0105201314418128,0.0058793284500524,-0.1069079386880785,0.3240901065030482,-1.1294825386343588,-0.8682742579898762,-1.4765177639091092,real,False
-0.8289223555091846,-0.8340051212384686,1.1240020129923485,0.0655503633226732,-0.3685415273263606,0.572589075962021,-0.1233020653701944,1.3237919233244106,real,False
2.4906125514753907,0.0489413795480754,-0.7685795469087696,-0.6019009885029386,0.7798503071388443,-0.3263357190450611,1.327288136073311,0.3088029147694795,real,False
0.9096840038718184,0.4321400758478525,0.0474219674467282,0.7309811185201164,-0.4775870930321502,0.5534338102071026,-0.3910107806184515,0.9380098229264828,real,False
-1.557830341761456,0.5099409923011919,-0.0212546688227552,1.0783832625345382,1.649959591405064,-1.0975942685499958,2.759579895369698,-1.116824229406036,real,False
-1.557830341761456,0.752185157444688,-0.0212546688227552,1.0783832625345382,1.5920699877832774,-1.120295939907557,2.060980467095454,-0.733507190352504,real,False
-1.557830341761456,1.969338464141299,-0.0212546688227552,1.0783832625345382,1.2904629984045528,-0.8966981358806451,1.356365112635856,-0.6088161706818213,real,False
1.7753620714830858,0.0487246714406281,0.4399713563561325,-0.0301059674393277,0.138782300210454,0.384908320833096,1.2535930403027236,1.2073177748017137,real,False
0.2145781715267608,-0.816285239371087,0.8886403595166341,-0.0412460367717529,-0.3749311339449938,0.5168467357188755,-0.2396099716203736,1.033120106464417,real,False
-1.563990323131552,1.2684393278472814,-0.5931911862496306,-0.7688092909932777,0.6591803259140112,-1.17771831170244,-0.706596241758485,-1.346896621549635,real,False
0.2013729442183996,0.7989568972699121,-0.0545703353724816,0.553078629292225,0.7165321119207302,-0.3101526651039727,1.058326102869772,0.2443004762577919,real,False
-0.0967795760814911,0.774998922462538,-0.7227496086249726,-0.9735068514626938,0.3236193585567622,-1.0890507396126878,-0.8542370968907167,-1.448374980227258,real,False
-0.3596708332514254,0.1824566856669383,0.0986982954660045,0.0803130981523354,-0.7439012345151879,0.4996051674441562,-0.7925738534908373,0.26833482436565,real,False
0.2011679230220368,-0.618061171156182,1.243317270485328,0.6464935147492314,-1.7782011320006927,0.4535225348214556,-1.0610345595122637,-0.5777974820981753,real,False
1.3427986559356644,-0.1754257536730558,0.2674123381164116,-0.1536568448254144,0.3620332028531992,0.2684176404971257,2.107603895031948,0.5762620706364134,real,False
-1.193331446487784,0.809757530512482,0.0058793284500524,0.7843298238843424,-1.5379204858239188,2.989893815396212,3.045587052765074,1.3237919233244106,real,False
0.5026296832765078,-0.6592336309698287,-0.0501234204798023,-0.2035202988270108,0.5067339097227258,-0.5343647758833894,-0.2240688289748755,-0.5523251815394197,real,False
0.6142772660793215,0.148689202717984,-0.7530690407047389,-0.6760520131645549,0.3918538470599255,-0.9718417131126672,-0.7672568307941388,-1.3197809467612822,real,False
-0.7570889483211758,-1.1041712170686375,1.2294925423077387,-0.2467945940974219,-0.992988699941161,1.043522840887772,-0.7888138996249909,1.3237919233244106,real,False
-0.5777211521176863,-0.5175874419889369,-0.4235265935016977,-0.6897239487082921,0.2089172032855022,-0.4789631193310759,-0.5765018380002028,-0.8491596517604024,real,False
-0.9325944594935086,1.0749570578344882,0.9475658371469852,3.959323979035956,-1.143685819001386,0.8918858906060595,-1.0194244033968978,1.2533322532304334,real,False
1.1720280086397046,-1.677742718955212,-0.6693926398723581,-0.864274480000265,-2.060607623539245,1.5295512862826592,-1.0610345595122637,0.0249100166065742,real,False
1.6092029240148191,-0.4202554111704339,0.1180320888840781,0.0778842911006446,1.2032386177727454,-0.6560459572272224,2.2554954137552365,-0.4715944225104604,real,False
0.9681425627505398,-0.3376735661567481,-0.3852237075766142,-0.7540445919837074,-0.4190143434679471,0.6216008871265807,-0.154635014252247,1.3237919233244106,real,False
0.6970857395576733,-2.7758586014278825,-0.5829586760627139,-0.8735286486503147,0.2225189168472015,0.0094501737208829,0.2130884738275218,0.5119650539034255,real,False
-0.4331940722824692,-0.2414241949191138,2.9579292846731216,1.7552463870099964,0.7204238961829892,-0.2522501992874754,1.364135683958605,0.45198189452313,real,False
0.2395778731641385,-0.1110623596477286,0.4904766114428271,-0.2171378267046359,-0.4156845626966857,0.7739468207947031,0.2133391374185783,1.3237919233244106,real,False
-0.7700080944428642,1.2712037799380242,0.0840155924027098,0.4431952693102577,1.0076553281349294,-0.663878570860819,0.951042085897624,-0.3959992079489922,real,False
1.5685140160902618,0.6194805940068844,-0.3726106860329188,1.4951404082345776,0.2903536972086543,-0.0677483110614722,0.2168484276933682,0.4018589805204173,real,False
-0.8412677539406602,-0.5916665093096253,2.344143632258204,0.6752866755722097,-0.1719295508728783,0.6237257483324642,0.7053917666623318,1.3237919233244106,real,False
1.3612280989460528,1.1987984702764558,0.4847459116964484,1.734886715674279,-0.6064190144421773,1.4917393103225187,3.045587052765074,1.3237919233244106,real,False
-0.2914410953162109,-0.8903562198600501,1.0630160236356163,-0.300521178767481,-1.4448272928546066,0.6718581492649438,-1.0610345595122637,0.1569962203104441,real,False
-0.5553731802968381,1.0605310240807884,-0.1920270781296899,0.9889093436900812,1.6419488846073091,-1.2060018416509235,1.8612015850234869,-0.8602524278101831,real,False
-0.5553731802968381,0.2488173179990091,-0.1920270781296899,0.9889093436900812,1.338151576169884,-0.9429274106880504,1.3959699600227704,-0.6566794451188378,real,False
0.6367652695237477,0.2568146365341285,-0.2984922948574401,-0.4366461610544024,-0.5901317921694536,0.6712100695824733,-0.4444021255134691,1.237514776270561,real,False
0.0342614878970635,-0.4214575046414483,0.0332189739421608,-0.5049201524039989,1.1565567950550348,-0.5962711493063664,2.3116440581518747,-0.4652263473707715,real,False
1.3366596514536688,0.4155050307313562,-0.3618621811556134,-0.1166980378515618,-1.590034534925174,1.009557832900294,-1.0610345595122637,0.9145917401547238,real,False
0.1190135351493854,0.3416412355699125,-0.0797716077992336,-0.276071454597617,-0.2799998816701161,0.3091688364035633,-0.369203048196543,0.373921618617266,real,False
0.0741654822701443,-0.7164669939046835,1.3459823730316038,0.6619400270147145,1.1761482158232377,-0.6388917630903213,2.1559819681058374,-0.3900419763667025,real,False
-0.8858660213550159,-0.7948424942135314,-0.3352225453961364,-0.6689895326414839,0.0811254722717862,-0.4056954970869056,-0.6424263624480414,-0.8575819446870877,real,False
0.3065079940026098,-0.170607514343006,0.1429735388564844,-0.3685170185095993,-1.8713098046311651,1.9989587916357947,-1.0610345595122637,1.3237919233244106,real,False
0.6428146803239246,0.4075705667303947,1.4156480988923996,1.1328002893197286,0.9111237633666686,-0.2487474148184744,2.9357963998823617,-0.5638288011465997,real,False
-1.5652746081393374,1.3062089564214223,0.6827456913193194,2.3462761788003674,1.1836971612282767,-1.297927150393299,-0.2090290135114902,-1.271712250545566,real,False
-1.5652746081393374,0.7096698468226373,0.6827456913193194,2.3462761788003674,1.227334476750947,-1.4543227886362111,-0.3634377856022453,-1.3896243515191604,real,False
-1.5652746081393374,0.8944704375057864,0.6827456913193194,2.3462761788003674,0.978597686242212,-1.334353691193066,-0.5436649075718117,-1.3458695126561369,real,False
-1.5652746081393374,0.7173256628854172,0.6827456913193194,2.3462761788003674,0.8854338570738136,-1.5097154384871687,-0.749459715829133,-1.489048492409787,real,False
0.5043955918050766,-0.508034390823778,1.1795354541095942,0.2932758763000494,0.1417998504377653,0.1175404072489809,0.2504373488949286,0.7329988877842403,real,False
-2.5469963535895377,-0.5593969794273403,-0.0979914379644447,-0.5899006797126858,0.7111599089489467,-0.2243349367243234,1.4588865213779318,0.4152113961358941,real,False
-2.5487426374342936,0.2557429620114946,0.4705582692213259,0.1671670619619305,0.905488994232029,-0.7386514292621491,0.3030767030167768,-0.6630475202585268,real,False
-0.8654967182559068,-0.1602599189967413,1.0786484904971363,0.303319423534323,-0.3736543046207403,0.9735802107582604,1.2726434732230114,1.3237919233244106,real,False
-1.8386125086956375,-0.527737673288378,1.2221734601166814,0.7560376359207178,0.5043825292059114,-0.5579231167463612,-0.2646763307260156,-0.6010101430912349,real,False
-1.8386125086956375,0.4164142011265274,1.2221734601166814,0.7560376359207178,0.4188834505244752,-0.4201484054965763,-0.203514414508249,-0.4290721143196345,real,False
1.7950684634581184,0.5681874215805431,-0.5257691853136668,1.4423496567559713,0.6281526981083223,-0.6082591182737191,-0.1120222037726555,-0.614157136928012,real,False
-0.2778009863101265,-2.6905071853878177,0.4065203404872915,-0.307588142794989,0.7467964444827357,-0.2091807790260058,1.7900131251634634,0.216157692575941,real,False
-0.5577736867816807,0.03478407829744,0.464771178679198,0.1803966672106853,0.9739467626077556,-0.8123725171589251,0.3138552374322029,-0.7462433406318818,real,False
-0.5547655887714033,1.6682847401628762,-0.852415225825,0.0528354383880496,-0.0411849630027671,-0.4231042177551412,-0.7522170153307536,-0.981451277242972,real,False
0.2736865158123172,-0.8246701589385195,3.567195824783597,1.666981388943558,-0.2935875357663133,0.6521651372389575,0.2988154219688177,1.3237919233244106,real,False
1.1317487534513435,-0.515455712380571,-0.7252873326879592,-1.011151062200709,0.3935395891623612,-0.5176972388542044,-0.3867494995704924,-0.6905740386042788,real,False
-0.5299842291182139,-1.058167098026246,1.8052688509130672,0.2916885490099137,-0.1611540719649762,0.2294740232084716,-0.2676842938186927,0.3396161815744258,real,False
-0.2967001255045307,0.056585158058568,-0.0361199832004841,-0.829119540730313,-2.0433742102865238,-0.1426298981716316,-1.0610345595122637,-1.277464060349156,real,False
2.100816012985313,-0.1307823419372029,0.4738728777761121,-0.3714143503971386,1.2291352535908004,-0.7452995114748796,1.8341299171893932,-0.2877419305742808,real,False
1.0943855110751637,0.5134475627240995,-0.3125118358592471,-0.108876364429128,-0.5709859151290038,1.469016817418889,3.045587052765074,1.3237919233244106,real,False
0.1484712960459867,-0.2784631126011223,0.4164999357163785,0.2144406553932048,-0.4338392861490738,0.805650254809115,0.2391574872973896,1.3237919233244106,real,False
0.1484712960459867,0.076227776869908,0.4164999357163785,0.2144406553932048,0.0648361809071947,-0.0774974469153597,-0.3160623668925818,-0.1854418847818591,real,False
0.2060303818778031,-0.7504228760909545,1.5755068032725834,1.1622533372982988,-0.4028056540212439,1.129285927624831,2.23143170901382,1.3237919233244106,real,False
-0.2481858654016453,0.3734241946001752,-0.2401642555051007,-0.2110660327025791,-0.1331028252345973,0.4739668680671713,0.343684204767917,1.3237919233244106,real,False
-1.5684238429061128,0.8640435361052634,-0.8352700222144771,-0.8264554165765937,1.5451518240654685,-1.512664809749437,0.1752382715780024,-1.352032166017126,real,False
-1.5684238429061128,0.3667050438403934,-0.8352700222144771,-0.8264554165765937,1.4963173686736138,-1.6325245859042437,-0.1774454010383813,-1.460494865170537,real,False
