tns_name,sub_num,is_repeater,repeater_name,catalog1_flag,dm_fitb,width_fitb,flux,fluence,sp_idx,sp_run,peak_freq,bandwidth
FRB20220807C,0,False,,0,-0.40157991159705303,-0.9882221788861262,0.34144659897689145,-0.7203019943065867,-1.541640539541833,-0.10513236996995867,-1.0610345595122637,-1.0782049350105032
FRB20220808A,0,True,FRB20180916B,0,-0.5546992188248636,0.6654362643152051,-0.7665715753849628,-0.44859323688695235,0.7552913222041799,-0.7287856234313904,-0.06539877583616131,-0.7448053881809843
FRB20220809A,0,False,,0,0.7820272345558243,-0.8154232464337857,-0.26181055152078403,-0.6591714198511469,0.31150256499653217,-0.6256121984615567,-0.5985602340131678,-0.9736452496523854
FRB20220809B,0,False,,0,1.285076621825834,0.5846337699601131,-0.5984437315504444,-0.3005051197524318,-2.2750108357098333,2.8553276629568902,-1.0610345595122637,-0.2748003585162034
FRB20220809C,0,False,,0,-0.04302173499860855,-0.3750855500973748,-0.34925719104585257,-1.1644636549531322,-0.48616555649582216,0.7402890685033608,-0.093222434443424,1.3237919233244106
FRB20220809D,0,True,FRB20180916B,0,-0.5569296108645022,0.8455217677021531,-0.5473618003464484,-0.20275776671204598,0.5858540943239501,-0.3452244075349604,0.3867983424296213,-0.06465387890646962
FRB20220811A,0,False,,0,0.7942752016687545,0.7670579325998125,-0.6971569008152604,-0.24963081935111106,0.02781051413339795,0.37109934288096214,0.630443352936462,1.3237919233244106
FRB20220811A,1,False,,0,0.7942752016687545,-1.9325370132813715,-0.6971569008152604,-0.24963081935111106,-0.5127456539720753,0.7178587623683539,-0.20702370478303891,1.3237919233244106
FRB20220815A,0,False,,0,1.4480938865020687,0.34995345600007094,-0.21475472974914783,-0.345516058496608,0.38138827152603544,0.15431614285429116,1.496486060036395,0.782505536450854
FRB20220816A,0,False,,0,2.493650673964489,-1.0977074824917556,-0.5453569133242846,0.4967025071200234,-0.6786990803311365,0.4712298598715102,-0.7456997619632867,0.2605287967750637
FRB20220818A,0,True,FRB20220529A,0,-1.129094719776878,0.9790517648061559,-0.44473901479022865,-0.19816746426153256,0.9333541454500504,-0.5631589278866085,1.0234838637129295,-0.22323949206259325
FRB20220819A,0,False,,0,2.2131758563805497,0.4813519830491524,-0.4537760998199958,-0.5671082282117708,-1.0346332810025518,0.9921673335593618,-0.8777994744500203,1.3237919233244106
FRB20220820A,0,False,,0,-0.4701675354155451,-0.2378214675698122,-0.22442787917865464,-0.5368493157946808,0.0641425076497865,0.4182695538426503,0.9976655138341182,1.3237919233244106
FRB20220831B,0,False,,0,0.32830108105237105,-0.5082851647979771,1.0580190397187264,0.46796655738854703,-0.2591324555430318,0.6151596930279783,0.31335391025009013,1.3237919233244106
FRB20220901A,0,True,FRB20210409B,0,0.547025365087894,0.23385694375247426,-0.3813261812430237,-0.930543294250771,0.852479345975108,-0.32112947522957197,1.835132571553619,0.08386606709337155
FRB20220901B,0,False,,0,-0.9171144179977495,-0.7522146456202924,2.324082912106259,1.1127487949923285,0.44649829608576935,-1.0739088701659227,-0.7865579273054831,-1.3803803714776766
FRB20220901C,0,False,,0,0.06599038412032972,-0.9576252177852128,-0.01213610215616416,-0.8277702246174345,0.9589567549327489,-0.888759893887724,0.08324473366029606,-0.8803837621227479
FRB20220902A,0,False,,0,0.022955433895464648,1.6756703182664916,-0.7467267606313996,-0.7134023525888035,0.2892188445757558,-0.30612452851986965,-0.261919031224395,-0.38264679233351545
FRB20220902B,0,False,,0,-0.17953955431620947,-1.3139049649810872,-0.5280256086039201,-0.7764798896616197,0.7155767035463543,-0.20002549091998392,1.6283351089320721,0.3287288273033448
FRB20220902C,0,False,,0,-0.3139184894764193,0.17091152586055736,-0.66094105761987,-0.15093263504912577,0.4804694241857953,-0.5380974230251726,-0.2764575195056674,-0.597517972853341
FRB20220903A,0,False,,0,0.15198633944442702,-0.4277586725807298,0.8206038370105301,0.9341039397853633,-0.39450898150509645,0.40263437996518814,-0.4411434988297357,0.4866981751233695
FRB20220904A,0,True,FRB20190117A,0,-0.3449392879078901,1.2854210675262485,-0.7812522333165446,-0.4765992114301871,0.418387730271921,-0.7083404458061264,-0.5609606953547047,-0.9892573048335582
FRB20220904F,0,True,FRB20220618C,0,-1.5777566590743302,0.10713466464075576,2.3127033186229156,3.311344448252612,1.0481571238479173,-1.1821415116243235,-0.2679349574097491,-1.2010471586728892
FRB20220904F,1,True,FRB20220618C,0,-1.5777566590743302,1.4847538476730364,2.3127033186229156,3.311344448252612,0.8010173557708423,-1.0430826902602643,-0.452674024018331,-1.1293549579067141
FRB20220904F,2,True,FRB20220618C,0,-1.5777566590743302,1.1611515672532886,2.3127033186229156,3.311344448252612,0.15608567819834743,-0.9168118780058038,-0.8640129769419171,-1.385310494166468
FRB20220904C,0,True,FRB20220618C,0,-1.5702872019617005,0.8612600024094661,2.5718245525460284,2.443182101944803,0.4082381650605012,-0.155037976524088,0.34894814018010184,0.2847685666616214
FRB20220906A,0,False,,0,0.9230190355922961,-0.27677058663665716,0.9723866648195316,0.41252661377173133,-0.8163206535970764,0.9282641583983595,-0.5669766215400588,1.3237919233244106
FRB20220906B,0,False,,0,-0.5196639934342397,0.8733372539386548,-0.26094456458061255,0.2761062058353407,1.2395644498809484,-0.9615569983907865,0.8069105210401821,-0.8010909555446862
FRB20220906E,0,False,,0,0.4592007149206566,1.3819876984311663,-0.8227508216597643,-0.24382247067871338,-0.26111053543945506,0.4878054029869582,-0.019276675081779937,1.237514776270561
FRB20220906C,0,False,,0,-2.0241237402827843,-1.3094007037576332,-0.2684229235399539,-0.47703113356982024,-2.705837290091589,2.052988142869305,-1.0610345595122637,-1.5652599723073544
FRB20220906D,0,False,,0,0.114246631238046,-0.8237170658830586,0.19786603193753138,-0.6238325796338583,-1.6481532025020273,1.4911897235104714,-1.0610345595122637,1.3237919233244106
FRB20220907A,0,False,,0,1.5154250988805313,1.2064628937052042,-0.5361393935486247,0.5331992288696731,1.2051685803661294,-1.1635293127385484,0.09302061371149646,-1.1244248352179227
FRB20220907A,1,False,,0,1.5154250988805313,1.5809678825818472,-0.5361393935486247,0.5331992288696731,0.9425602012302731,-1.0987778052159565,-0.32057431153159743,-1.1478429179896819
FRB20220907A,2,False,,0,1.5154250988805313,1.1912332581018326,-0.5361393935486247,0.5331992288696731,0.8794502952314378,-1.1934109398554535,-0.5168439033287747,-1.2513754944543014
FRB20220907C,0,False,,0,0.03595484946450449,1.1373882712499523,-0.8375120396436853,-0.02924305477085373,1.0937652658256176,-0.6301341759494676,1.6045220677817122,-0.16592681580539312
FRB20220907B,0,False,,0,-0.7970322897745933,-1.5630249333008088,1.0157768115035988,-0.1062984978420391,-0.33872896195444513,0.531607362832126,-0.12906732796449213,1.2204647686384906
FRB20220907D,0,False,,0,-0.791529195537414,0.5042546979223093,-0.4178718450863042,-0.22325112206990014,-0.12144896567806139,0.5000045930667326,0.4700186546603529,1.3237919233244106
FRB20220908C,0,False,,0,-0.7337985247605063,-0.9985708148224546,1.371491528863394,-0.16385112913435976,0.029695647172685014,-0.40876395655421777,-0.6898017811577049,-0.9074994369111007
FRB20220908G,0,True,FRB20180916B,0,-0.5553356388840891,0.9584554819138089,-0.4539539032761673,-0.017876405902052504,0.4151298005472441,-0.43502629389136155,-0.23434603620818875,-0.47282695318265827
FRB20220908D,0,False,,0,0.14392669272444333,-1.4471973147924182,0.8498057251525909,0.332673284842766,-1.7062892015360966,1.4351862604941619,-1.0610345595122637,1.3237919233244106
FRB20220910A,0,False,,0,-0.29772129573662215,-1.0228993827447037,0.6794468720927859,0.930816461483893,-0.7566869481180861,0.5671136258667898,-0.7680088215673081,0.47416744662269134
FRB20220910A,1,False,,0,-0.29772129573662215,-0.5120513225435884,0.6794468720927859,0.930816461483893,-0.15636506442633263,0.559016295629224,0.5309299072870631,1.3237919233244106
FRB20220910A,2,False,,0,-0.29772129573662215,-0.6760606043540417,0.6794468720927859,0.930816461483893,-0.11148055322113973,0.15973870388919942,-0.280969464144683,0.20034021561606855
FRB20220910B,0,False,,0,1.1430529905417277,0.26653184046681144,-0.45478322720488673,-0.7888705341454675,-1.651162003565901,1.2949116813282233,-1.0610345595122637,1.3237919233244106
FRB20220911A,0,False,,0,-0.6370945399619553,-1.0246987018805211,0.07286023906622333,-0.8972167834100092,0.04522065848554364,-0.06405489917088399,-0.3303501915827978,-0.18379851055226198
FRB20220911B,0,True,FRB20220912A,0,-1.319984993384197,0.3910528505948319,-0.9528816572028427,-0.9478855998604652,0.9507970911123866,-1.2444993075713446,-0.48576161803777856,-1.280339965250951
FRB20220912A,0,True,FRB20220912A,0,-1.3208581875908814,-0.7601521030514322,-0.6964903774721092,-0.7126123246220735,0.6771322195737055,-0.7225262439581467,-0.2115356494220545,-0.7750023896498316
FRB20220912C,0,False,,0,0.521763070954995,-0.34608733982189305,-0.058513043719219324,-0.3943552044332835,1.0411306753587568,-1.151722144698137,-0.2335940454350195,-1.1726989532123386
FRB20220913A,0,False,,0,1.7160342868363792,-0.0250521120606269,-0.3048103933172411,-0.773173376359976,1.279674509980857,-0.8883239421671197,1.3368133525334551,-0.6028589390995317
FRB20220913B,0,False,,0,-0.14219900973997696,-0.39035170960758103,0.9421525850390918,0.39731941202422677,-0.47035667079925825,0.5799886913299293,-0.33937408086082893,1.0859135035902252
FRB20220913C,0,False,,0,0.6761162251602387,-0.2727792480291102,3.4207108209019674,1.8806965003292793,0.38018641938085374,0.06393045579712,1.0257398360324372,0.9628658581491396
FRB20220914B,0,False,,0,0.7223581327719002,-0.0893451088923853,-0.25230052420307836,-0.3408176534851056,0.15308820947551707,0.26046279231352476,0.7597857659215751,1.3237919233244106
FRB20220915A,0,True,FRB20220912A,0,-1.3148354468062184,0.10972181811381504,-0.865926757540331,-1.4204782486055552,1.5986749352964995,-1.1212819084121655,2.1066012406677226,-0.7263174280980165
FRB20220915B,0,True,FRB20220912A,0,-1.303532171273901,0.6658316761479429,-0.8097973564953513,-0.4839141922430671,1.7457572323235935,-1.230159138727319,2.5452625250164584,-1.0286982863438896
FRB20220915C,0,False,,0,0.3901520589599549,-0.7271322611131511,-0.2574013715391065,-0.538012214874633,-0.7217606244710812,0.24295315535478462,-0.8828127462711487,-0.3594341313404559
FRB20220915D,0,False,,0,1.1104357835559269,0.10234714764863467,1.1646993766324267,2.2316421961934076,-0.7760631791001072,0.42565644933228025,-0.8527331153443782,0.022239533483478947
FRB20220916A,0,False,,0,0.006213737007050065,-1.0526825298123557,0.8624250307167975,-0.12409331865888541,-0.6616223385134226,1.1454616723197935,0.3995821855734988,1.3237919233244106
FRB20221012B,0,True,FRB20220912A,0,-1.3200334060187189,-1.881864875606134,-0.7965825184492049,-1.3867847053469253,0.8732573643404437,-1.0668257200899156,-0.3827388821135897,-1.1346959241529049
FRB20221012C,0,True,FRB20220912A,0,-1.3203290586764724,1.0096980930052584,0.10881821956711933,1.1011518271674607,0.634661742316892,0.012330799191044777,2.4983884334889077,0.012173866327196489
FRB20221012C,1,True,FRB20220912A,0,-1.3203290586764724,-0.11392739609650283,0.10881821956711933,1.1011518271674607,0.3480886413313803,-0.3490105610864438,-0.2215621930643113,-0.3824413705548158
FRB20221012C,2,True,FRB20220912A,0,-1.3203290586764724,-0.00642026321549235,0.10881821956711933,1.1011518271674607,0.03614102338226904,-0.20393339867707908,-0.5115799679165899,-0.5377402352517452
FRB20221012C,3,True,FRB20220912A,0,-1.3203290586764724,1.7788900622931574,0.10881821956711933,1.1011518271674607,-0.3643190390321033,1.3146212255036909,3.045587052765074,1.3237919233244106
FRB20221012D,0,True,FRB20220912A,0,-1.31925758378657,0.15655724213208433,-0.7143692870758097,-0.8398399026107745,1.0557296578653028,-1.3110608340122993,-0.42685567413951975,-1.3138237151789927
FRB20221012E,0,False,,0,1.3455011718137053,-0.6492773831393699,-0.4397473837318485,-0.3841506299144479,-1.4605169026969298,1.18374621192293,-1.0610345595122637,1.3237919233244106
FRB20221013A,0,True,FRB20220912A,0,-1.2999084941832328,1.460432197903804,-0.6259062064580577,-0.2726092078338926,0.7703781984068667,-0.6262075782785894,0.19629401322674173,-0.5506818073098226
FRB20221013B,0,True,FRB20220912A,0,-1.316831433879014,0.6294586340258291,-0.7387442844989753,-0.13092861263183472,1.951807101600613,-1.493491324294177,2.2948495975510945,-1.0623874580506307
FRB20221013C,0,True,FRB20220912A,0,-1.3140898034203452,1.5662793668532462,-0.6248663043789885,0.5767499915033699,0.9079087224658542,-1.3242510802362488,-0.605829478153804,-1.349156261115331
FRB20221013D,0,False,,0,-0.5430162414470197,0.0748545905910658,-0.2699621879535424,-0.9430846434389512,-0.6391514092646169,0.6838835848789614,-0.5163425761466619,1.180202100013361
FRB20221013E,0,False,,0,-0.4753110033820741,0.37697681164374935,0.5508817112978244,1.770633072471172,-0.6780636665552807,0.6650026651912191,-0.5978082432399985,1.0012797307659727
