Name,RpName,is_repeater,maha_score,lof_median_rank,eif_score
FRB20181219A,FRB20181128A,True,11.328556125052545,308.0,0.41346279298880606
FRB20181220A,-9999,False,17.475206736540137,286.0,0.4178371712921266
FRB20181220B,-9999,False,6.65847088356859,396.0,0.39389471424249534
FRB20181221A,-9999,False,496.2381193866693,357.0,0.4290502047296174
FRB20181221B,-9999,False,98.03621667120926,271.0,0.3912605024939952
FRB20181222A,FRB20180916B,True,2216.5803724842253,20.0,0.5552883841039502
FRB20181222A,FRB20180916B,True,1779.4516058445654,45.0,0.5332646537254734
FRB20181222A,FRB20180916B,True,2037.845885410414,57.0,0.541848058636577
FRB20181222A,FRB20180916B,True,2087.3923799039485,29.0,0.5461186858631196
FRB20181222B,-9999,False,5.081754645123779,420.0,0.3961094190976869
FRB20181222C,-9999,False,2.8090435061050005,529.0,0.38195417563507805
FRB20181222D,-9999,False,128.09986476876762,109.0,0.46024288850803546
FRB20181222E,-9999,False,12.09714511587221,360.0,0.3948903581047643
FRB20181222E,-9999,False,9.908943681549454,433.0,0.37148679860308326
FRB20181223A,FRB20180916B,True,442.35379899156163,344.0,0.40561262963815287
FRB20181223A,FRB20180916B,True,108.02625398221419,241.0,0.43008274612293795
FRB20181223B,-9999,False,346.20395110416786,398.0,0.3966467705816581
FRB20181223C,-9999,False,18.415039550099646,37.0,0.4807836428502308
FRB20181224A,-9999,False,10.444276417505653,319.0,0.42044013163539545
FRB20181224B,-9999,False,2.310872655419908,543.0,0.38243026686870274
FRB20181224C,-9999,False,8.00383195737314,287.0,0.42888944249949945
FRB20181224D,-9999,False,3.2599681842858415,518.0,0.38191343947793993
FRB20181224E,-9999,False,3.9368838824597425,351.0,0.38432216298483896
FRB20181224E,-9999,False,5.859102088140734,317.0,0.4004065249519278
FRB20181225A,FRB20180916B,True,2413.379417315239,290.0,0.4145505054873375
FRB20181225B,-9999,False,3.621560203657511,351.0,0.3823939244161217
FRB20181226C,-9999,False,4.223683607869707,510.0,0.38607253896676064
FRB20181226A,FRB20180916B,True,1327.1363211981843,262.0,0.44607186916150765
FRB20181226A,FRB20180916B,True,767.9206810847287,278.0,0.45853352117105806
FRB20181226D,-9999,False,4.018065889438676,483.0,0.381439212704473
FRB20181226B,-9999,False,9.825493786719662,125.0,0.4632163172383544
FRB20181226B,-9999,False,9.649661897675223,106.0,0.47303614380189035
FRB20181226B,-9999,False,14.695079867138672,123.0,0.48924715227989635
FRB20181226E,-9999,False,18.969901412416693,343.0,0.40345926566776674
FRB20181227A,-9999,False,36.6936978248345,376.0,0.3889792782894497
FRB20181228A,-9999,False,1.4490489808358842,543.0,0.3580022038517874
FRB20181228B,-9999,False,31727.367962272463,2.0,0.5859915628566346
FRB20181228C,-9999,False,8.04231762087183,403.0,0.42325399937333263
FRB20181229A,-9999,False,5.6659868304673955,235.0,0.4023875251168532
FRB20181229B,-9999,False,1481.2856511387013,331.0,0.408484570465208
FRB20181230A,-9999,False,621.9641892515717,96.0,0.4686444237307295
FRB20181230B,-9999,False,6.044257728592627,227.0,0.40507066874272263
FRB20181230C,-9999,False,14.569671719724695,309.0,0.4025737594056256
FRB20181230D,-9999,False,115.68620692957177,107.0,0.45995243581548667
FRB20181230E,-9999,False,5.1670781434502695,225.0,0.38476155362682635
FRB20181231A,-9999,False,16.17673562737125,223.0,0.41554787328137166
FRB20181231B,-9999,False,1722.974095360216,135.0,0.45294142247144215
FRB20181231C,-9999,False,4.3697314349530085,361.0,0.40257115584648306
FRB20190101A,-9999,False,8.080790539332293,300.0,0.43125797345611433
FRB20190101B,-9999,False,1012.4467466787166,86.0,0.4632553525165682
FRB20190102A,-9999,False,115.56559662141638,490.0,0.37870177310717484
FRB20190102B,-9999,False,2.445724899727191,486.0,0.37792589031470547
FRB20190103B,-9999,False,11.138340425240862,365.0,0.4077843890272957
FRB20190103C,-9999,False,16.325053548151626,73.0,0.41436989505539573
FRB20190103A,FRB20181119A,True,742.7364532439786,348.0,0.4306934539431371
FRB20190103D,-9999,False,13.66627038056282,128.0,0.436533303055026
FRB20190103E,-9999,False,3.1918797687187332,497.0,0.3748959816729226
FRB20190104A,-9999,False,12.229963649547797,163.0,0.4315516980301091
FRB20190104A,-9999,False,15.094780191299572,212.0,0.42022497426588434
FRB20190104B,-9999,False,133.69357010741808,217.0,0.46531892818393017
FRB20190105A,-9999,False,134.1757198980152,185.0,0.4478897462178676
FRB20190106A,-9999,False,62.37282063515048,143.0,0.4488737874388681
FRB20190106B,-9999,False,404.2760612521636,396.0,0.3878603586476724
FRB20190107A,-9999,False,23.938965470552287,34.0,0.5422351586014665
FRB20190107B,-9999,False,7.683427395439749,215.0,0.4301472783162065
FRB20190109A,-9999,False,4.704250014957444,323.0,0.3811642444302585
FRB20190109A,-9999,False,5.645779908292135,242.0,0.3893481071732026
FRB20190109B,-9999,False,1124.6624528694572,206.0,0.45641978729912347
FRB20190110A,-9999,False,4679.531842618069,126.0,0.4555990530317359
FRB20190110B,-9999,False,6.083897722213556,458.0,0.395487254278872
FRB20190110C,-9999,False,9337.452097272775,63.0,0.481498489168533
FRB20190111A,-9999,False,15.892831859208629,110.0,0.45049290126782127
FRB20190111A,-9999,False,11.72565298500115,193.0,0.43055439619635716
FRB20190111A,-9999,False,12.825463550596243,126.0,0.44375478892277315
FRB20190111B,-9999,False,20.913874840256007,10.0,0.49665850874516054
FRB20190112A,-9999,False,1878.8985506365536,276.0,0.46612856156203897
FRB20190113A,-9999,False,51.646971869727096,326.0,0.41205379169041284
FRB20190114A,-9999,False,1692.0215404488147,276.0,0.4230055570234987
FRB20190115A,-9999,False,3.0694928034612095,507.0,0.39314396875233043
FRB20190115B,-9999,False,3.1274543475017285,532.0,0.3689644864301173
FRB20190116E,-9999,False,40.94702818404969,156.0,0.44372677591222875
FRB20190116D,-9999,False,4.999329678608554,431.0,0.4060113266171826
FRB20190116A,FRB20190116B,True,272.75603714774047,315.0,0.4176891183955799
FRB20190116B,FRB20190116B,True,84.96624667454431,501.0,0.38059665019836936
FRB20190116C,-9999,False,85.85837331301505,23.0,0.573595260559227
FRB20190116F,-9999,False,15.063109100446002,263.0,0.39280640567484104
FRB20190117C,-9999,False,13.383706019738444,291.0,0.4103778289129442
FRB20190117D,-9999,False,10.917204374956539,377.0,0.40193129117075765
FRB20190117A,FRB20190117A,True,397.15722860419373,386.0,0.42120137084268844
FRB20190118B,-9999,False,43.94232510001646,234.0,0.4220528996211632
FRB20190118A,-9999,False,117.46635482170744,82.0,0.5351977196972939
FRB20190121A,-9999,False,2.4868125929903315,362.0,0.37858945789612974
FRB20190122B,-9999,False,49.317773475887975,276.0,0.40684679662415496
FRB20190122C,-9999,False,50.80117747567852,58.0,0.49741634461024575
FRB20190122C,-9999,False,51.28647265608092,43.0,0.5069165887543469
FRB20190122C,-9999,False,52.961556825470375,32.0,0.5015869533967903
FRB20190122C,-9999,False,73.46374796316596,5.0,0.5615894055732178
FRB20190122C,-9999,False,49.65592540283041,56.0,0.4978445310879875
FRB20190122C,-9999,False,61.46962113660651,12.0,0.5482234476012905
FRB20190122A,-9999,False,52.57871923095992,97.0,0.4958279988844466
FRB20190124A,-9999,False,7.234740331231883,291.0,0.44310838838911715
FRB20190124B,-9999,False,4.957606291699014,296.0,0.3993537690550299
FRB20190124C,-9999,False,9.658413877487867,279.0,0.4251459147984928
FRB20190124C,-9999,False,7.2003807522685435,228.0,0.40310625875519324
FRB20190124D,-9999,False,5.893257415934028,415.0,0.3892007907025262
FRB20190124E,-9999,False,11.088220538028882,279.0,0.41281336420732495
FRB20190124F,-9999,False,11.160162417422011,216.0,0.42412276958703665
FRB20190125A,-9999,False,543.4068247161275,384.0,0.41633159290227456
FRB20190125B,-9999,False,15.15229585752766,101.0,0.4417511733831717
FRB20190126A,FRB20180916B,True,872.7886883074763,504.0,0.4032420171326139
FRB20190127B,-9999,False,9.719534564984743,267.0,0.42796158614397695
FRB20190128A,-9999,False,4.447493535510962,524.0,0.37896044429100467
FRB20190128B,-9999,False,10.064175813010005,132.0,0.41258718229799374
FRB20190128C,-9999,False,77.664294115775,324.0,0.41986911176715086
FRB20190128D,-9999,False,1.6021606233088288,503.0,0.37158481966003193
FRB20190129A,-9999,False,1055.7325133455054,357.0,0.43410132110748234
FRB20190130A,-9999,False,194.47689787178072,223.0,0.3990596509008541
FRB20190130B,-9999,False,887.0261057556601,69.0,0.4705159956634598
FRB20190131E,-9999,False,149.40739409182152,185.0,0.4418186165299884
FRB20190131D,-9999,False,6.342025176063453,250.0,0.41227736947269406
FRB20190131D,-9999,False,4.9294812678447855,335.0,0.40235817628624293
FRB20190131C,-9999,False,5.118275393590089,489.0,0.37891026612436723
FRB20190131B,-9999,False,123.35066608637877,126.0,0.4390261579378821
FRB20190201B,-9999,False,5.8183359215881225,449.0,0.37785199920831747
FRB20190201A,-9999,False,7.690189918591841,393.0,0.39635240755523704
FRB20190202B,-9999,False,2.3903388276958357,506.0,0.37072662518910243
FRB20190202A,-9999,False,39.07006912161783,9.0,0.5989734975451351
FRB20190203B,-9999,False,4.504650251838035,353.0,0.4025508954391098
FRB20190203A,-9999,False,275.0106027319242,463.0,0.38235952526202577
FRB20190203C,-9999,False,122.90391133142481,275.0,0.4285612861814411
FRB20190204A,-9999,False,68.57213829698777,434.0,0.4076130486264067
FRB20190204B,-9999,False,9.583509845162494,213.0,0.411274782774702
FRB20190205A,-9999,False,53.41228973850736,495.0,0.37679555466151604
FRB20190206C,-9999,False,5.2562038394152095,505.0,0.37698071066065114
FRB20190206B,-9999,False,17.17120028075118,278.0,0.4173148597710774
FRB20190206A,-9999,False,221.84764215397556,334.0,0.41974944840639766
FRB20190208B,-9999,False,14.022991138141496,24.0,0.530395864047196
FRB20190208C,-9999,False,105.63897440146437,361.0,0.39360522413690513
FRB20190208A,FRB20190208A,True,845.397574441187,385.0,0.4052598910983037
FRB20190208A,FRB20190208A,True,1346.720741317132,176.0,0.4620141364049269
FRB20190208A,FRB20190208A,True,847.5162527918619,164.0,0.4619650373400025
FRB20190208A,FRB20190208A,True,840.9966659780271,237.0,0.4412897742835366
FRB20190209A,FRB20190209A,True,488.1278227641524,524.0,0.38395168492087345
FRB20190210B,-9999,False,4.4811796338024825,387.0,0.3957498763290871
FRB20190210C,-9999,False,4.742655040550691,337.0,0.40565529547194273
FRB20190210A,FRB20190209A,True,644.7727990509097,233.0,0.43569864658652446
FRB20190210D,-9999,False,105.60463320453263,181.0,0.4099483696426295
FRB20190210E,-9999,False,46.882579458476755,544.0,0.3715820942134239
FRB20190211A,-9999,False,678.1682367247297,116.0,0.4305877222581171
FRB20190211B,-9999,False,23.792755931818636,30.0,0.5076758226341478
FRB20190212B,-9999,False,5.7116610975029944,311.0,0.4014306061749924
FRB20190212C,-9999,False,5.968745282869567,370.0,0.4206341757212084
FRB20190212D,-9999,False,13.01005483481976,128.0,0.4414942999440286
FRB20190212A,FRB20190212A,True,20.76319157398162,336.0,0.39087295396508526
FRB20190213A,FRB20190213A,True,504.4430934526032,440.0,0.39071965448986934
FRB20190213C,-9999,False,122.98965286386002,222.0,0.4340238464978786
FRB20190213B,FRB20190212A,True,1498.0821922265304,349.0,0.4198407717566347
FRB20190213B,FRB20190212A,True,592.2042228593452,164.0,0.4526203604921967
FRB20190213D,-9999,False,286.62557847031894,184.0,0.418398508143732
FRB20190214A,-9999,False,129.808666648742,28.0,0.5208029903048289
FRB20190214C,-9999,False,4.54732862517137,389.0,0.3694873829199548
FRB20190215B,-9999,False,4.141326090578005,402.0,0.3920899988803329
FRB20190216A,FRB20181017A,True,79.4195930119373,6.0,0.5489371983652092
FRB20190217A,-9999,False,4.534153937852066,368.0,0.4055918742603809
FRB20190217B,-9999,False,8.31620801151582,173.0,0.41866096476888925
FRB20190218A,-9999,False,3.120004632672106,466.0,0.38333336068752544
